="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Ledecky, Katie",="1000",="102596950",="1000 FR SCY",="18",="8:59.65",="8:59.65",="2019 Summer Nationals (LCM)",="2015 PV NCAP Invitational",="12/13/2015",="Nation's Capital Swim Club",="PV",="",="1148",="5"
="2","Sullivan, Erica",="1000",="136561609",="1000 FR SCY",="18",="9:17.32",="9:17.32",="2019 Summer Nationals (LCM)",="2018 NT King Marlin Pro-Am Class",="12/13/2018",="Sandpipers Of Nevada",="CA",="",="1055",="5"
="3","Smith, Leah",="1000",="105521667",="1000 FR SCY",="20",="9:20.15",="9:20.15",="2019 Summer Nationals (LCM)",="2016 ACC Champs women",="2/17/2016",="Unattached",="VA",="",="1041",="5"
="4","Twichell, Ashley",="1000",="139658091",="1000 FR SCY",="29",="9:21.41",="9:21.41",="2019 Summer Nationals (LCM)",="2019 Sectionals - Raleigh ",="3/7/2019",="TAC Titans",="NC",="",="1034",="5"
="5","Peacock, Stephanie",="1000",="103014641",="1000 FR SCY",="23",="9:23.50",="9:23.50",="2019 Summer Nationals (LCM)",="2015 NT Pro-Am Classic",="12/17/2015",="Mission Viejo Nadadores",="CA",="",="1024",="5"
="6","Friis, Lotte",="1000",="91676575",="1000 FR SCY",="26",="9:23.85",="9:23.85",="2019 Summer Nationals (LCM)",="2014 MD NBAC 41ST ANNUAL CHRISTMA",="12/12/2014",="North Baltimore Aquatic Club",="MD",="Yes",="1022",="5"
="7","Runge, Cierra",="1000",="81184714",="1000 FR SCY",="17",="9:25.79",="9:25.79",="2017 US Open",="2013 MD NBAC Christmas Meet",="12/13/2013",="North Baltimore Aquatic Club",="MD",="",="1012",="5"
="8","Ryan, G",="1000",="71007571",="1000 FR SCY",="17",="9:26.50",="9:26.50",="2017 US Open",="2012 MD NBAC CHRISTMAS INVITATION",="12/14/2012",="North Baltimore Aquatic Club",="MD",="",="1009",="5"
="9","Valley, Danielle",="1000",="74625285",="1000 FR SCY",="17",="9:27.19",="9:27.19",="2017 US Open",="2013 NC AP YMCA SC National Championships",="4/3/2013",="Sarasota YMCA Sharks",="FL",="",="1005",="5"
="10","Klueh (Brunemann), Emily",="1000",="52052201",="1000 FR SCY",="24",="9:28.14",="9:28.14",="Summer Nationals (LCM)",="2010 OK Elite Pro-Am ",="12/16/2010",="FAST Swim Team",="CA",="",="1000",="5"
="11","Bi, Rose",="1000",="112282781",="1000 FR SCY",="20",="9:28.38",="9:28.38",="2019 Summer Nationals (LCM)",="2016 College Challenge",="11/13/2016",="Club Wolverine",="MI",="Yes",="999",="5"
="12","Vrooman, Lindsay",="1000",="103019435",="1000 FR SCY",="24",="9:30.19",="9:30.19",="2019 Summer Nationals (LCM)",="2015 OK  Oklahoma Elite Pro-Am",="12/17/2015","Badger Swim Club,Inc.",="MR",="",="990",="5"
="13","Mann, Becca",="1000",="74377810",="1000 FR SCY",="15",="9:31.79",="9:31.79",="2017 US Open",="2013 NCSA Junior Swim",="3/12/2013",="Clearwater Aquatic Team",="FL",="",="1012",="5"
="14","Travis, Chase",="1000",="136139299",="1000 FR SCY",="16",="9:31.84",="9:31.84",="2019 Summer Nationals (LCM)",="2018 PV NCAP Invitational",="12/9/2018",="Nation's Capital Swim Club",="PV",="",="982",="5"
="15","McKenna, Paige",="1000",="147473100",="1000 FR SCY",="16",="9:31.93",="9:31.93",="2019 Summer Nationals (LCM)",="2019 PV NCAP Invitational",="12/15/2019",="Nation's Capital Swim Club",="PV",="",="981",="5"
="16","Cox, Hannah",="1000",="122660243",="1000 FR SCY",="19",="9:32.24",="9:32.24",="2019 Summer Nationals (LCM)",="2017 College Challange",="10/22/2017",="Unattached",="AZ",="",="980",="5"
="17","Sims, Bella",="1000",="148066289",="1000 FR SCY",="14",="9:32.59",="9:32.59",="2019 Summer Nationals (LCM)",="2019  King Marlin Pro-Am Class",="12/19/2019",="Sandpipers Of Nevada",="CA",="",="1030",="5"
="18","Sutton, Chloe",="1000",="44299766",="1000 FR SCY",="17",="9:32.69",="9:32.69",="Summer Nationals (LCM)",="2010 CA SO CAL GRAND PRIX",="1/15/2010",="Mission Viejo Nadadores",="CA",="",="978",="5"
="19","Hassler, Julia",="1000",="134754512",="1000 FR SCY",="25",="9:32.74",="9:32.74",="2019 Summer Nationals (LCM)",="2018 NC TAC TITANS Big Souther",="11/11/2018",="Wolfpack Elite",="NC",="Yes",="977",="5"
="20","Wise (Steenvoorden), Ashley",="1000",="70952170",="1000 FR SCY",="22",="9:33.45",="9:33.45",="2017 US Open",="2012 OK Elite Meet ",="12/13/2012",="Minnesota Aquatics",="MN",="",="974",="5"
="21","Homovich, Maddie",="1000",="129224998",="1000 FR SCY",="17",="9:33.63",="9:33.63",="2019 Summer Nationals (LCM)",="2018 NCSA Spring Championship",="3/13/2018",="Marlins of Raleigh",="NC",="",="973",="5"
="22","Ziegler, Kate",="1000",="50698119",="1000 FR SCY",="22",="9:33.64",="9:33.64",="Summer Nationals (LCM)",="2010 CA Kevin B. Perry Senior Inv",="11/12/2010",="FAST Swim Team",="CA",="",="973",="5"
="23","Chenault, Chelsea",="1000",="94186921",="1000 FR SCY",="20",="9:33.87",="9:33.87",="2019 Summer Nationals (LCM)",="2015 CA OB USC vs UCLA -Women",="2/13/2015",="Unattached",="CA",="",="972",="5"
="24","Harnish, Courtney",="1000",="95872082",="1000 FR SCY",="15",="9:33.93",="9:33.93",="2019 Summer Nationals (LCM)",="2015 NC AP YMCA Nationals SCY",="3/30/2015",="York YMCA",="MA",="",="1001",="5"
="25","Schmidt, Sierra",="1000",="91678431",="1000 FR SCY",="16",="9:33.99",="9:33.99",="2019 Summer Nationals (LCM)",="2014 MD NBAC 41ST ANNUAL CHRISTMA",="12/12/2014",="North Baltimore Aquatic Club",="MD",="",="971",="5"
="26","Brandon, Bonnie",="1000",="54800894",="1000 FR SCY",="17",="9:34.55",="9:34.55",="Summer Nationals (LCM)",="2011 PN Speedo Champions Series Western Region",="3/9/2011",="Mission Aurora Colorado Swimming",="CO",="",="968",="5"
="27","Moore, Hannah",="1000",="111892986",="1000 FR SCY",="20",="9:35.51",="9:35.51",="2019 Summer Nationals (LCM)",="UT Men & Women vs. NC State",="11/4/2016",="Unattached",="NC",="",="964",="5"
="28","Braswell, Leah",="1000",="106920761",="1000 FR SCY",="15",="9:35.71",="9:35.71",="2019 Summer Nationals (LCM)",="2016 NC AP YMCA National Champs",="4/4/2016",="York YMCA",="MA",="",="993",="5"
="29","Kopenski, Gabrielle",="1000",="96860977",="1000 FR SCY",="14",="9:35.79",="9:35.79",="2019 Summer Nationals (LCM)",="2014 Winter Junior Nats ",="12/13/2014",="Texas Ford Aquatics",="NT",="",="1014",="5"
="30","Byrnes, Megan",="1000",="118221947",="1000 FR SCY",="18",="9:35.89",="9:35.89",="2019 Summer Nationals (LCM)",="2017 PAC 12 Champs women",="2/25/2017",="Unattached",="PC",="",="962",="5"
="31","Lee, Easop",="1000",="127979464",="1000 FR SCY",="17",="9:36.03",="9:36.03",="2019 Summer Nationals (LCM)",="2018 MD LSC Senior Championshi",="2/22/2018",="North Baltimore Aquatic Club",="MD",="Yes",="961",="5"
="32","Zilinskas, Rachel",="1000",="60947201",="1000 FR SCY",="17",="9:36.32",="9:36.32",="2019 Winter US Open (LCM)",="2011 MD NBAC CHRISTMAS INVITATION",="12/9/2011",="Germantown Academy Aquatic  Club",="MA",="",="960",="5"
="33","Naurath, Rachel",="1000",="46253377",="1000 FR SCY",="17",="9:36.53",="9:36.53",="Summer Nationals (LCM)",="2010 FL NCSA Junior Natl Swimming",="3/16/2010","NOVA of Virginia Aquatics, Inc",="VA",="",="959",="5"
="34","Morris, Camryne",="1000",="54565003",="1000 FR SCY",="16",="9:36.66",="9:36.66",="Summer Nationals (LCM)",="2011 MD SWIMMING Champs",="3/3/2011",="North Baltimore Aquatic Club",="MD",="",="958",="5"
="35","Nunan, Amanda",="1000",="148871812",="1000 FR SCY",="21",="9:37.08",="9:37.08",="2019 Summer Nationals (LCM)",="2020 Tennessee vs Florida",="2/1/2020",="Unattached",="SE",="",="956",="5"
="36","Nordin, Emma",="1000",="149138380",="1000 FR SCY",="20",="9:37.14",="9:37.14",="2019 Summer Nationals (LCM)",="Arizona State vs. Arizona",="2/8/2020",="Unattached",="AZ",="",="956",="5"
="37","Thielmann, Jessica",="1000",="93417458",="1000 FR SCY",="21",="9:37.22",="9:37.22",="2019 Summer Nationals (LCM)",="UF vs. Tennessee",="1/31/2015",="Unattached",="FL",="Yes",="955",="5"
="38","Sims, Kaitlynn",="1000",="147023753",="1000 FR SCY",="19",="9:37.26",="9:37.26",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/7/2019",="Unattached",="MI",="",="955",="5"
="39","Simonds, Moriah",="1000",="92089061",="1000 FR SCY",="17",="9:37.35",="9:37.35",="2019 Summer Nationals (LCM)",="2014 CA December CA NV Section",="12/19/2014",="Pleasanton Seahawks",="PC",="",="954",="5"
="40","Emery, Erin",="1000",="92087244",="1000 FR SCY",="17",="9:37.67",="9:37.67",="2019 Summer Nationals (LCM)",="2014 CA December CA NV Section",="12/19/2014",="Sandpipers Of Nevada",="CA",="",="953",="5"
="41","Donohoe, Madelyn",="1000",="125001273",="1000 FR SCY",="16",="9:37.78",="9:37.78",="2019 Summer Nationals (LCM)",="2017 PV RMSC Holiday Invitational",="12/10/2017",="The Fish",="PV",="",="952",="5"
="42","Clary, Lindsey",="1000",="112282783",="1000 FR SCY",="21",="9:37.99",="9:37.99",="2019 Summer Nationals (LCM)",="2016 College Challenge",="11/13/2016",="Ohio State Swim Club",="OH",="",="951",="5"
="43","Stevens, Leah",="1000",="74380755",="1000 FR SCY",="16",="9:38.34",="9:38.34",="2017 US Open",="2013 NCSA Junior Swim",="3/12/2013",="Lakeside Swim Team",="KY",="",="950",="5"
="44","Hetzer, Emily",="1000",="129164760",="1000 FR SCY",="17",="9:38.45",="9:38.45",="2019 Summer Nationals (LCM)",="2018 VA TYR ISCA Junior Champs",="3/24/2018",="Occoquan Swimming Inc",="PV",="",="949",="5"
="45","Beisel, Elizabeth",="1000",="79176593",="1000 FR SCY",="21",="9:38.49",="9:38.49",="2017 US Open",="UF vs. Georgia",="11/1/2013",="Unattached",="FL",="",="949",="5"
="46","Jernberg, Cassy",="1000",="95872438",="1000 FR SCY",="17",="9:38.51",="9:38.51",="2019 Summer Nationals (LCM)",="2015 NC AP YMCA Nationals SCY",="3/30/2015",="Schroeder YMCA Swim Team",="WI",="",="949",="5"
="47","McMurray, Olivia",="1000",="139433443",="1000 FR SCY",="16",="9:38.72",="9:38.72",="2019 Summer Nationals (LCM)",="2019 FL Swimming Spring Senior Champs",="2/28/2019",="Swim Florida",="FL",="",="948",="5"
="48","Tegner, Maddy",="1000",="94579882",="1000 FR SCY",="19",="9:38.74",="9:38.74",="2019 Summer Nationals (LCM)",="2015 SEC Champs",="2/21/2015",="Unattached",="SE",="",="948",="5"
="49","Meitz, Kaersten",="1000",="112282826",="1000 FR SCY",="20",="9:38.79",="9:38.79",="2019 Summer Nationals (LCM)",="2016 College Challenge",="11/13/2016",="Boilermaker Aquatics",="IN",="",="947",="5"
="50","Trott, Wendy",="1000",="59577967",="1000 FR SCY",="21",="9:38.88",="9:38.88",="2019 Winter US Open (LCM)",="2011 SE Georgia vs Auburn",="11/11/2011",="Unattached",="GA",="Yes",="947",="5"
="51","Pfeifer, Evie",="1000",="147023506",="1000 FR SCY",="20",="9:39.02",="9:39.02",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/7/2019",="Unattached",="ST",="",="946",="5"
="52","Drabot, Katie",="1000",="137894410",="1000 FR SCY",="21",="9:39.28",="9:39.28",="2019 Summer Nationals (LCM)",="UCLA @ Stanford Women",="2/1/2019",="Unattached",="PC",="",="945",="5"
="53","Haulsee, Alison",="1000",="58473160",="1000 FR SCY",="18",="9:39.30",="9:39.30",="Summer Nationals (LCM)",="2011 NCSA Jr National Swimming",="3/15/2011","NOVA of Virginia Aquatics, Inc",="VA",="",="945",="5"
="54","Tadder, Samantha",="1000",="150672747",="1000 FR SCY",="17",="9:39.37",="9:39.37",="2019 Summer Nationals (LCM)",="2020 VA VSI SC Senior Champs",="3/8/2020",="Tide Swimming",="VA",="",="945",="5"
="55","Weyant, Emma",="1000",="140355579",="1000 FR SCY",="17",="9:39.41",="9:39.41",="2019 Summer Nationals (LCM)",="2019 NC AP YMCA SCY  Nationals",="4/1/2019",="Sarasota Sharks",="FL",="",="944",="5"
="56","Grimes, Katie",="1000",="148064311",="1000 FR SCY",="13",="9:39.77",="9:39.77",="2019 Summer Nationals (LCM)",="2019  King Marlin Pro-Am Class",="12/19/2019",="Sandpipers Of Nevada",="CA",="",="1030",="5"
="57","McDermott, Amber",="1000",="46096106",="1000 FR SCY",="17",="9:40.10",="9:40.10",="Summer Nationals (LCM)",="2010 PN Speedo Champions Series Western Region",="3/10/2010",="Cascade Swim Club",="PN",="",="941",="5"
="58","McHugh, Ally",="1000",="134731577",="1000 FR SCY",="21",="9:40.12",="9:40.12",="2019 Summer Nationals (LCM)",="2018 Acc - B1G Challenge",="11/11/2018",="Unattached",="MA",="",="941",="5"
="58","Peters, Steph",="1000",="74545979",="1000 FR SCY",="17",="9:40.12",="9:40.12",="2017 US Open",="2013 SE ES SPEEDO Sectional Se",="3/14/2013","Marietta Marlins, Inc",="GA",="",="941",="5"
="60","Anderson, Haley",="1000",="53041792",="1000 FR SCY",="19",="9:40.26",="9:40.26",="Summer Nationals (LCM)",="USC @ Stanford",="1/29/2011",="Unattached",="CA",="",="940",="5"
="61","Ackman, Aly",="1000",="146932945",="1000 FR SCY",="26",="9:40.29",="9:40.29",="2019 Summer Nationals (LCM)",="2019 IN NCSA Winter invite",="12/8/2019",="Germantown Academy Aquatic  Club",="MA",="Yes",="940",="5"
="62","Salladin, Cathryn",="1000",="114275669",="1000 FR SCY",="17",="9:40.47",="9:40.47",="2019 Summer Nationals (LCM)",="2016 CA December CA NV Speedo",="12/16/2016",="FAST Swim Team",="CA",="",="939",="5"
="63","Strouse, Ashley",="1000",="129232667",="1000 FR SCY",="15",="9:40.58",="9:40.58",="2019 Summer Nationals (LCM)",="2018 NCSA Spring Championship",="3/13/2018",="Scottsdale Aquatic Club",="AZ",="",="969",="5"
="64","Evans, Joanna",="1000",="123477112",="1000 FR SCY",="20",="9:40.99",="9:40.99",="2019 Summer Nationals (LCM)",="NC State vs Texas",="11/10/2017",="Unattached",="ST",="Yes",="937",="5"
="65","Holub, Tamila",="1000",="134731528",="1000 FR SCY",="19",="9:41.09",="9:41.09",="2019 Summer Nationals (LCM)",="2018 Acc - B1G Challenge",="11/11/2018",="Unattached",="NC",="Yes",="936",="5"
="66","Rongione, Isabella",="1000",="84838914",="1000 FR SCY",="14",="9:41.13",="9:41.13",="2017 US Open",="2014 FL AP NCSA Spring Championship",="3/18/2014",="Unattached",="PV",="",="988",="5"
="66","Silbert, Cailley",="1000",="84839552",="1000 FR SCY",="18",="9:41.13",="9:41.13",="2017 US Open",="2014 FL AP NCSA Spring Championship",="3/18/2014",="Cougar Aquatic Team",="NJ",="",="936",="5"
="68","Hojan-Clark, Kelsey",="1000",="58473310",="1000 FR SCY",="17",="9:41.30",="9:41.30",="Summer Nationals (LCM)",="2011 NCSA Jr National Swimming",="3/15/2011",="Elmbrook Swim Club",="WI",="",="935",="5"
="69","Pawlowicz, Kaitlin",="1000",="93415797",="1000 FR SCY",="21",="9:41.32",="9:41.32",="2019 Summer Nationals (LCM)",="UT vs Arizona vs SMU",="1/30/2015",="Unattached",="ST",="",="935",="5"
="69","Pitzer, Lauren",="1000",="137894716",="1000 FR SCY",="20",="9:41.32",="9:41.32",="2019 Summer Nationals (LCM)",="UCLA @ Stanford Women",="2/1/2019",="Unattached",="PC",="",="935",="5"
="71","Richey, Amanda",="1000",="123903041",="1000 FR SCY",="21",="9:41.45",="9:41.45",="2019 Summer Nationals (LCM)",="Ohio State Invitational",="11/19/2017",="Unattached",="CO",="",="934",="5"
="72","Flickinger, Hali",="1000",="104279257",="1000 FR SCY",="21",="9:41.87",="9:41.87",="2019 Summer Nationals (LCM)",="UGA vs Wisconsin",="1/30/2016",="Unattached",="GA",="",="932",="5"
="73","Tuggle, Claire",="1000",="139395842",="1000 FR SCY",="14",="9:41.96",="9:41.96",="2019 Summer Nationals (LCM)",="2019 Sectionals - Carlsbad",="2/28/2019",="Clovis Swim Club",="CC",="",="984",="5"
="74","McLaine, Maureen",="1000",="54607493",="1000 FR SCY",="19",="9:42.11",="9:42.11",="Summer Nationals (LCM)",="2011 GU AGS Speedo Sectional Champs",="3/3/2011",="Texas A & M University",="GU",="",="931",="5"
="75","Gendron, Lindsay",="1000",="79188655",="1000 FR SCY",="21",="9:42.30",="9:42.30",="2017 US Open",="IU - KY - TN",="11/1/2013",="Unattached",="SE",="",="930",="5"
="76","Leneave, Kelsey",="1000",="58473979",="1000 FR SCY",="18",="9:42.34",="9:42.34",="Summer Nationals (LCM)",="2011 NCSA Jr National Swimming",="3/15/2011",="The Woodlands Swim Team",="GU",="",="930",="5"
="77","Adams, Cammile",="1000",="62447867",="1000 FR SCY",="20",="9:42.38",="9:42.38",="2019 Winter US Open (LCM)",="Texas A&M vs. North Texas Wome",="2/4/2012",="Unattached",="GU",="",="930",="5"
="77","Gingrich, Leah",="1000",="59319927",="1000 FR SCY",="21",="9:42.38",="9:42.38",="2019 Winter US Open (LCM)",="Texas v. A&M",="11/4/2011",="Unattached",="MA",="",="930",="5"
="79","Hook, Charlotte",="1000",="150696751",="1000 FR SCY",="16",="9:42.51",="9:42.51",="2019 Summer Nationals (LCM)",="2020 Sectional - Cary",="3/5/2020",="TAC Titans",="NC",="",="929",="5"
="80","Wang, Willa",="1000",="54566083",="1000 FR SCY",="16",="9:42.91",="9:42.91",="Summer Nationals (LCM)",="2011 MD SWIMMING Champs",="3/3/2011",="North Baltimore Aquatic Club",="MD",="",="927",="5"
="81","McMahon, Kensey",="1000",="144187293",="1000 FR SCY",="19",="9:42.96",="9:42.96",="2019 Summer Nationals (LCM)",="Alabama vs Georgia",="10/4/2019",="Unattached",="SE",="",="927",="5"
="82","Stone, Lindsay",="1000",="135019255",="1000 FR SCY",="19",="9:43.05",="9:43.05",="2019 Summer Nationals (LCM)",="2018 Ohio State Fall Open Invi",="11/15/2018",="Unattached",="IN",="",="927",="5"
="83","Stege, Rachel",="1000",="140522320",="1000 FR SCY",="15",="9:43.09",="9:43.09",="2019 Summer Nationals (LCM)",="2019 NCSA Spring Championship",="3/19/2019",="Fox Valley Swim Team",="IL",="",="956",="5"
="84","Earley, Erin",="1000",="95364851",="1000 FR SCY",="15",="9:43.18",="9:43.18",="2019 Summer Nationals (LCM)",="2015 CT Age Group Championship SCY",="3/15/2015",="Hopkins Mariner Swim Team",="CT",="",="956",="5"
="85","Li, Celina",="1000",="70929358",="1000 FR SCY",="17",="9:43.23",="9:43.23",="2017 US Open",="2012 CA Winter CA NV Sectional",="12/12/2012",="Pleasanton Seahawks",="PC",="",="926",="5"
="86","Boyle, Lauren",="1000",="44446326",="1000 FR SCY",="22",="9:43.27",="9:43.27",="Summer Nationals (LCM)",="2010 CA OB USC vs CAL-Women",="1/29/2010",="Unattached",="PC",="Yes",="926",="5"
="87","Cummings, Kelsey",="1000",="70927823",="1000 FR SCY",="19",="9:43.28",="9:43.28",="2017 US Open",="2012 CA Winter CA NV Sectional",="12/12/2012",="Unattached",="CA",="",="925",="5"
="88","Henry, Sarah",="1000",="90003167",="1000 FR SCY",="22",="9:43.35",="9:43.35",="2019 Summer Nationals (LCM)",="2014 ST UT Women vs. Texas A&M",="11/7/2014",="Unattached",="GU",="",="925",="5"
="89","Kowal, Molly",="1000",="146175517",="1000 FR SCY",="21",="9:43.38",="9:43.38",="2019 Summer Nationals (LCM)",="2019 Ohio State Fall Open Invi",="11/23/2019",="Unattached",="OH",="",="925",="5"
="90","Ditto, Kelsey",="1000",="51128587",="1000 FR SCY",="21",="9:43.42",="9:43.42",="Summer Nationals (LCM)",="2010 CA OB Arena Invitational",="11/18/2010",="Unattached",="PC",="",="925",="5"
="91","Stewart, Kylie",="1000",="84839875",="1000 FR SCY",="17",="9:43.60",="9:43.60",="2017 US Open",="2014 FL AP NCSA Spring Championship",="3/18/2014",="Dynamo Swim Club",="GA",="",="924",="5"
="92","Rankin, Megan",="1000",="64585522",="1000 FR SCY",="17",="9:43.65",="9:43.65",="2019 Winter US Open (LCM)",="2012 NCSA Junior National Swim",="3/20/2012",="Unattached",="CA",="",="924",="5"
="93","Smith, Regan",="1000",="114632844",="1000 FR SCY",="14",="9:43.91",="9:43.91",="2019 Summer Nationals (LCM)",="2017 MN FOXJ Winter Classic",="1/15/2017",="Riptide",="MN",="",="974",="5"
="94","Borgersen, Hanne",="1000",="58471408",="1000 FR SCY",="17",="9:44.13",="9:44.13",="Summer Nationals (LCM)",="2011 NCSA Jr National Swimming",="3/15/2011",="Monocacy Aquatic Club",="MD",="",="921",="5"
="95","Fabian, Eva",="1000",="52009355",="1000 FR SCY",="17",="9:44.14",="9:44.14",="Summer Nationals (LCM)",="2010 NE GMSC Seniors",="12/16/2010",="Greenwood Memorial Swim Club",="NE",="Yes",="921",="5"
="96","Mathieu, Alicia",="1000",="72003204",="1000 FR SCY",="20",="9:44.16",="9:44.16",="2017 US Open",="Florida vs Auburn",="1/26/2013",="Unattached",="FL",="",="921",="5"
="97","Stinson, Elizabeth",="1000",="104877365",="1000 FR SCY",="19",="9:44.18",="9:44.18",="2019 Summer Nationals (LCM)",="UCLA v USC Women's Swimming",="2/12/2016",="Unattached",="CA",="",="921",="5"
="98","Dimeco, Sarah",="1000",="136981613",="1000 FR SCY",="17",="9:44.40",="9:44.40",="2019 Summer Nationals (LCM)",="2018 PN Washington State Senior SC Champs",="12/13/2018",="Bellevue Club Swim Team",="PN",="",="920",="5"
="99","Gardocki, Katie",="1000",="59577881",="1000 FR SCY",="20",="9:44.56",="9:44.56",="2019 Winter US Open (LCM)",="2011 SE Georgia vs Auburn",="11/11/2011",="Unattached",="SE",="",="919",="5"
="100","McKechnie (Baird), Kelly Ann",="1000",="46480645",="1000 FR SCY",="18",="9:44.59",="9:44.59",="Summer Nationals (LCM)",="2010  YMCA Nationals Short Cou",="4/7/2010",="YMCA of Northwest North Carolina Riptyde",="NC",="",="919",="5"
="101","Zeiger, Brooke",="1000",="90005166",="1000 FR SCY",="18",="9:44.67",="9:44.67",="2019 Summer Nationals (LCM)",="UF vs. Minnesota",="11/8/2014",="Unattached",="MN",="",="919",="5"
="102","Williams, Cece",="1000",="73537216",="1000 FR SCY",="17",="9:44.81",="9:44.81",="2017 US Open",="2013 FL Spring Senior Champion",="2/21/2013",="Area Tallahassee Aquatic Club",="FL",="",="918",="5"
="103","Neidigh, Ashley",="1000",="90291422",="1000 FR SCY",="19",="9:44.82",="9:44.82",="2019 Summer Nationals (LCM)",="2014 TN vs AUB & Louisville",="11/14/2014",="Unattached",="SE",="",="918",="5"
="104","Sargent, Kay",="1000",="148496592",="1000 FR SCY",="21",="9:45.00",="9:45.00",="2019 Summer Nationals (LCM)",="UVA vs. NCS",="1/24/2020",="Unattached",="NC",="",="917",="5"
="105","Costa Schmid, Melania",="1000",="44186230",="1000 FR SCY",="20",="9:45.04",="9:45.04",="Summer Nationals (LCM)",="UF vs. Auburn",="1/22/2010",="Unattached",="FL",="Yes",="917",="5"
="106","Erwin, Abbey",="1000",="85077022",="1000 FR SCY",="14",="9:45.06",="9:45.06",="2017 US Open",="2014 NC AP  YMCA Nationals SC",="4/1/2014",="Boise YMCA Swim Team",="SR",="",="968",="5"
="107","Lorentzen, Brooke",="1000",="81434191",="1000 FR SCY",="18",="9:45.10",="9:45.10",="2017 US Open",="2013 OK Elite Meet",="12/19/2013",="Mission Viejo Nadadores",="CA",="",="917",="5"
="108","Fortin, Shelby",="1000",="54197479",="1000 FR SCY",="18",="9:45.17",="9:45.17",="Summer Nationals (LCM)",="2011 Women's Ivy Champs",="2/24/2011",="Wilton Y Wahoos Swim Club",="CT",="",="916",="5"
="109","Dickson, Morgan",="1000",="101786544",="1000 FR SCY",="20",="9:45.32",="9:45.32",="2019 Summer Nationals (LCM)",="November Invite",="11/22/2015",="Unattached",="SE",="",="916",="5"
="110","Murtagh, Madison",="1000",="128105938",="1000 FR SCY",="18",="9:45.35",="9:45.35",="2019 Summer Nationals (LCM)",="2018 FL Spring Senior Champs",="2/22/2018",="Fast Lane Aquatics",="FL",="",="915",="5"
