="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Dwyer, Conor",="400",="110418135",="400 FR LCM",="27",="3:43.42",="3:43.42",="2019 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="Trojan Swim Club",="CA",="",="1045",="58"
="2","Jaeger, Connor",="400",="109039473",="400 FR LCM",="25",="3:43.79",="3:43.79",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/26/2016",="Club Wolverine",="MI",="",="1041",="58"
="3","Auboeck, Felix",="400",="149096124",="400 FR LCM",="20",="3:44.19",="3:44.19",="2019 Summer Nationals (LCM)",="2017 World Champs",="7/23/2017",="Unattached",="MI",="Yes",="1036",="58"
="4","Grothe, Zane",="400",="120330880",="400 FR LCM",="25",="3:44.43",="3:44.43",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/30/2017","Badger Swim Club,Inc.",="MR",="",="1033",="58"
="5","Vanderkaay, Peter",="400",="67544431",="400 FR LCM",="28",="3:44.69",="3:44.69",="2017 US Open",="2012 Olympic Games",="7/28/2012",="Oakland Live Y'ers",="MI",="",="1030",="58"
="6","Zhang, Lin",="400",="48182516",="400 FR LCM",="23",="3:44.91",="3:44.91",="2020 Olympic Trials",="Top Times (personal best)",="3/1/2010",="Trojan Swim Club",="CA",="Yes",="1027",="58"
="7","Haas, Townley",="400",="109039389",="400 FR LCM",="19",="3:45.04",="3:45.04",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/26/2016","NOVA of Virginia Aquatics, Inc",="VA",="",="1026",="58"
="8","Mellouli, Ous",="400",="57939469",="400 FR LCM",="27",="3:45.31",="3:45.31",="2020 Olympic Trials",="2011 World Champs",="7/24/2011",="Unattached",="CA",="Yes",="1023",="58"
="9","Smith, Clark",="400",="109039974",="400 FR LCM",="21",="3:45.74",="3:45.74",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/26/2016",="Longhorn Aquatics",="ST",="",="1018",="58"
="10","Wallace, Dan",="400",="88531896",="400 FR LCM",="21",="3:46.11",="3:46.11",="2019 Summer Nationals (LCM)",="2014 Commonwealth Games",="7/24/2014",="Unattached",="FL",="Yes",="1013",="58"
="11","McLean, Matt",="400",="76557610",="400 FR LCM",="25",="3:46.14",="3:46.14",="2019 Summer Nationals (LCM)",="2013 Summer Nationals",="6/25/2013",="University of Virginia Aquatics",="VA",="",="1013",="58"
="12","El Kamash, Marwan",="400",="149096674",="400 FR LCM",="23",="3:46.36",="3:46.36",="2019 Summer Nationals (LCM)",="2017 World Champs",="7/23/2017",="Unattached",="IN",="Yes",="1010",="58"
="13","McBroom, Michael",="400",="99335140",="400 FR LCM",="24",="3:46.69",="3:46.69",="2020 Olympic Trials",="2015 World Champs",="8/2/2015",="Unattached",="GU",="",="1006",="58"
="14","Shoults, Grant",="400",="132618383",="400 FR LCM",="21",="3:46.90",="3:46.90",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="Stanford Swimming",="PC",="",="1004",="58"
="15","D'Arrigo, Mitch",="400",="88596516",="400 FR LCM",="19",="3:46.91",="3:46.91",="2020 Olympic Trials",="2014 European Championships",="8/18/2014",="Gator Swim Club",="FL",="",="1004",="58"
="16","Glaesner, Mads",="400",="64401721",="400 FR LCM",="23",="3:46.93",="3:46.93",="2020 Olympic Trials",="Danish Open",="3/22/2012",="Unattached",="CA",="Yes",="1003",="58"
="17","Houchin, Charlie",="400",="76557562",="400 FR LCM",="25",="3:47.16",="3:47.16",="2019 Summer Nationals (LCM)",="2013 Summer Nationals",="6/25/2013",="iX3 Sports",="NC",="",="1001",="58"
="18","Smith, Kieran",="400",="148833973",="400 FR LCM",="19",="3:47.72",="3:47.72",="2020 Olympic Trials",="2019 U.S. Open",="12/5/2019",="University of Florida",="FL",="",="994",="58"
="19","Sweetser, True",="400",="110413397",="400 FR LCM",="18",="3:47.94",="3:47.94",="2019 Summer Nationals (LCM)",="2016 U.S. Open",="8/3/2016",="Gator Swim Club",="FL",="",="991",="58"
="20","Ipsen, Anton",="400",="118142192",="400 FR LCM",="22",="3:47.95",="3:47.95",="2019 Summer Nationals (LCM)",="Danish Open 2017",="4/1/2017",="Unattached",="NC",="Yes",="991",="58"
="20","Mitchell, Jake",="400",="143946002",="400 FR LCM",="17",="3:47.95",="3:47.95",="2020 Olympic Trials",="2019 World JR Champs",="8/20/2019",="Carmel Swim Club",="IN",="",="1000",="58"
="22","Mahmoud, Akram",="400",="99858461",="400 FR LCM",="18",="3:48.06",="3:48.06",="2020 Olympic Trials",="2015 11th African Games ",="9/8/2015",="Unattached",="SC",="Yes",="990",="58"
="23","Finke, Bobby",="400",="143739170",="400 FR LCM",="19",="3:48.17",="3:48.17",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="Saint Petersburg Aquatics",="FL",="",="989",="58"
="23","Klueh, Michael",="400",="66512758",="400 FR LCM",="25",="3:48.17",="3:48.17",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="FAST Swim Team",="CA",="",="989",="58"
="25","Zhang, Ziyang",="400",="148834601",="400 FR LCM",="18",="3:48.21",="3:48.21",="2020 Olympic Trials",="2019 U.S. Open",="12/5/2019",="Team Santa Monica",="CA",="Yes",="988",="58"
="26","Hutchins, Matt",="400",="110418314",="400 FR LCM",="21",="3:48.25",="3:48.25",="2019 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="Unattached",="WI",="Yes",="988",="58"
="27","Knowles, Eric",="400",="143739200",="400 FR LCM",="20",="3:48.34",="3:48.34",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="Wolfpack Elite",="NC",="",="987",="58"
="28","Abruzzo, Andrew",="400",="143838190",="400 FR LCM",="19",="3:48.41",="3:48.41",="2020 Olympic Trials",="2019 Pan Am Games",="8/6/2019",="Unattached",="GA",="",="986",="58"
="29","Grodzki, Martin",="400",="65222341",="400 FR LCM",="21",="3:48.54",="3:48.54",="2017 US Open",="124th German Championships",="5/10/2012",="Unattached",="GA",="Yes",="984",="58"
="30","Wieser, Chris",="400",="132600344",="400 FR LCM",="22",="3:48.69",="3:48.69",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="DART Swimming",="SN",="",="983",="58"
="31","La Tourette, Chad",="400",="49216265",="400 FR LCM",="21",="3:48.76",="3:48.76",="2020 Olympic Trials",="2010 Summer Nationals",="8/3/2010",="Mission Viejo Nadadores",="CA",="",="982",="58"
="32","Patton, Matt",="400",="66513522",="400 FR LCM",="25",="3:48.79",="3:48.79",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Club Wolverine",="MI",="",="981",="58"
="33","Acosta, Marcelo",="400",="110418279",="400 FR LCM",="20",="3:48.82",="3:48.82",="2019 Summer Nationals (LCM)",="2016 Olympic Games",="8/6/2016",="Unattached",="FG",="Yes",="981",="58"
="34","Freeman, Trey",="400",="132598579",="400 FR LCM",="18",="3:49.02",="3:49.02",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="Baylor Swim Club",="SE",="",="979",="58"
="35","Yeadon, Zach",="400",="132618416",="400 FR LCM",="19",="3:49.09",="3:49.09",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="Alamo Area Aquatic Association",="ST",="",="978",="58"
="36","Agnel, Yannick",="400",="87792317",="400 FR LCM",="22",="3:49.14",="3:49.14",="2019 Summer Nationals (LCM)",="2014 GA Bulldog Grand Slam",="7/10/2014",="North Baltimore Aquatic Club",="MD",="Yes",="977",="58"
="37","Feeley, Ryan",="400",="66512008",="400 FR LCM",="20",="3:49.21",="3:49.21",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Univ. Of Michigan Swim Team",="MI",="",="976",="58"
="38","Koski, Matias",="400",="102134016",="400 FR LCM",="21",="3:49.37",="3:49.37",="2020 Olympic Trials",="2015 Winter Nationals",="12/3/2015",="Unattached",="GA",="Yes",="975",="58"
="39","Julian, Trenton",="400",="143739197",="400 FR LCM",="20",="3:49.47",="3:49.47",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="Rose Bowl Aquatics",="CA",="",="973",="58"
="40","Malone, Reed",="400",="88515719",="400 FR LCM",="19",="3:49.67",="3:49.67",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Unattached",="CA",="",="971",="58"
="41","Bagshaw, Jeremy",="400",="95876512",="400 FR LCM",="22",="3:49.76",="3:49.76",="2020 Olympic Trials",="2015 Canadian Swimming Trials",="4/1/2015",="California Aquatics",="PC",="Yes",="970",="58"
="42","Clary, Tyler",="400",="64479370",="400 FR LCM",="23",="3:49.91",="3:49.91",="2017 US Open",="2012 Pro Swim - Indianapolis",="3/29/2012",="FAST Swim Team",="CA",="",="968",="58"
="43","Karap, Nezir",="400",="99335108",="400 FR LCM",="21",="3:50.07",="3:50.07",="2020 Olympic Trials",="2015 World Champs",="8/2/2015",="Unattached",="MD",="Yes",="966",="58"
="44","Lawless, Ben",="400",="132599197",="400 FR LCM",="22",="3:50.13",="3:50.13",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="Central Chesapeake Swimming",="MD",="",="966",="58"
="45","Egan, Liam",="400",="110413202",="400 FR LCM",="20",="3:50.16",="3:50.16",="2019 Summer Nationals (LCM)",="2016 U.S. Open",="8/3/2016",="Crimson Aquatics",="NE",="",="965",="58"
="46","Ryan, Sean",="400",="88515534",="400 FR LCM",="21",="3:50.17",="3:50.17",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Club Wolverine",="MI",="",="965",="58"
="47","Litherland, Kevin",="400",="120327402",="400 FR LCM",="21",="3:50.24",="3:50.24",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/30/2017",="Dynamo Swim Club",="GA",="",="964",="58"
="48","Callan, Patrick",="400",="132618249",="400 FR LCM",="18",="3:50.26",="3:50.26",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/28/2018",="Trident Aquatics Club",="OK",="",="964",="58"
="49","Wilimovsky, Jordan",="400",="103728210",="400 FR LCM",="21",="3:50.33",="3:50.33",="2020 Olympic Trials",="2015 McDonalds Queensland Champs",="12/14/2015",="Team Santa Monica",="CA",="",="963",="58"
="50","Litherland, Jay",="400",="120331083",="400 FR LCM",="21",="3:50.36",="3:50.36",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/30/2017",="Dynamo Swim Club",="GA",="",="963",="58"
="51","Quintero, Cristian",="400",="67544521",="400 FR LCM",="19",="3:50.44",="3:50.44",="2017 US Open",="2012 Olympic Games",="7/28/2012",="Trojan Swim Club",="CA",="Yes",="962",="58"
="52","Elkamash, Mazen",="400",="141853806",="400 FR LCM",="23",="3:50.47",="3:50.47",="2020 Olympic Trials",="2019 Mare Nostrum - Canet",="6/11/2019",="Phoenix Swim Club",="AZ",="Yes",="962",="58"
="53","Caldwell, Nicholas",="400",="49368921",="400 FR LCM",="17",="3:50.51",="3:50.51",="2020 Olympic Trials",="2010 Jr Pan Pacific Champs",="8/26/2010",="Sarasota YMCA Sharks",="FL",="",="970",="58"
="54","Dyer, Frank",="400",="88515665",="400 FR LCM",="22",="3:50.54",="3:50.54",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="North Baltimore Aquatic Club",="MD",="",="961",="58"
="55","Switkowski, Jan",="400",="107768814",="400 FR LCM",="22",="3:50.57",="3:50.57",="2020 Olympic Trials",="2016 European Champs",="5/16/2016",="Unattached",="FL",="Yes",="961",="58"
="56","Nielsen, Anders Lie",="400",="88626790",="400 FR LCM",="23",="3:50.62",="3:50.62",="2020 Olympic Trials",="2014 European Championships",="8/18/2014",="Unattached",="US",="Yes",="960",="58"
="57","Magahey, Jake",="400",="143739214",="400 FR LCM",="17",="3:50.70",="3:50.70",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="SwimAtlanta",="GA",="",="968",="58"
="58","Hurley, Bobby",="400",="95933081",="400 FR LCM",="26",="3:50.71",="3:50.71",="2020 Olympic Trials",="2015  Australian Swimming Championships",="4/3/2015",="Club Wolverine",="MI",="Yes",="959",="58"
="59","Fail, Brooks",="400",="143739168",="400 FR LCM",="20",="3:50.72",="3:50.72",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="959",="58"
="60","Calloni, Johannes",="400",="143739137",="400 FR LCM",="19",="3:50.85",="3:50.85",="2020 Olympic Trials",="2019 Summer Nationals",="8/3/2019",="Alto Swim Club",="PC",="Yes",="957",="58"
="60","Lefert, Clement",="400",="60330899",="400 FR LCM",="24",="3:50.85",="3:50.85",="2020 Olympic Trials",="2011 Winter Nationals",="12/1/2011",="Trojan Swim Club",="CA",="Yes",="957",="58"
="62","Burns, Janardan",="400",="88515648",="400 FR LCM",="18",="3:50.99",="3:50.99",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Mission Viejo Nadadores",="CA",="",="956",="58"
