="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Manuel, Simone",="100",="117674064",="100 FR SCY",="20",="45.56",="45.56",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Women",="3/18/2017",="Unattached",="PC",="",="1108",="2"
="2","Brown, Erika",="100",="149876708",="100 FR SCY",="21",="45.83",="45.83",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/22/2020",="Unattached",="SE",="",="1093",="2"
="3","Comerford, Mallory",="100",="128798045",="100 FR SCY",="20",="46.20",="46.20",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Women",="3/17/2018",="Unattached",="KY",="",="1071",="2"
="4","Weitzeil, Abbey",="100",="91588644",="100 FR SCY",="18",="46.29r",="46.29",="2019 Summer Nationals (LCM)",="2014 Winter Junior Nats ",="12/13/2014",="Canyons Aquatic Club",="CA",="",="1066",="2"
="5","Smoliga, Olivia",="100",="117674095",="100 FR SCY",="22",="46.30",="46.30",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Women",="3/18/2017",="Unattached",="GA",="",="1066",="2"
="6","Hopkin, Anna",="100",="140053746",="100 FR SCY",="22",="46.56",="46.56",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Women",="3/23/2019",="Unattached",="AR",="Yes",="1051",="2"
="7","MacNeil, Maggie",="100",="149882458",="100 FR SCY",="19",="46.57",="46.57",="2019 Summer Nationals (LCM)",="2020 B1G 10 Champs women",="2/22/2020",="Unattached",="MI",="Yes",="1050",="2"
="8","Vanderpool-Wallace, Arianna",="100",="73352743",="100 FR SCY",="21",="46.61r",="46.61",="2019 Winter US Open (LCM)",="2012 SEC Champs",="2/18/2012",="Unattached",="SE",="Yes",="1048",="2"
="9","Haughey, Siobhan",="100",="140053737",="100 FR SCY",="21",="46.64",="46.64",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Women",="3/23/2019",="Unattached",="MI",="Yes",="1046",="2"
="10","Franklin, Missy",="100",="95549452",="100 FR SCY",="19",="46.66r",="46.66",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Women",="3/21/2015",="Unattached",="PC",="",="1045",="2"
