="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","McBroom, Michael",="800",="77810473",="800 FR LCM",="22",="7:43.60",="7:43.60",="2019 Summer Nationals (LCM)",="2013 World Champs",="7/28/2013",="Unattached",="GU",="",="1057",="59"
="2","Grothe, Zane",="800",="132994875",="800 FR LCM",="26",="7:43.74",="7:43.74",="2019 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Mission Viejo Nadadores",="CA",="",="1056",="59"
="3","Jaeger, Connor",="800",="77810360",="800 FR LCM",="22",="7:44.26",="7:44.26",="2019 Summer Nationals (LCM)",="2013 World Champs",="7/28/2013",="Unattached",="MI",="",="1053",="59"
="4","Wilimovsky, Jordan",="800",="133036926",="800 FR LCM",="24",="7:45.19",="7:45.19",="2019 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/12/2018",="Unattached",="CA",="",="1047",="59"
="5","Mellouli, Ous",="800",="57939471",="800 FR LCM",="27",="7:45.99",="7:45.99",="2017 US Open",="2011 World Champs",="7/24/2011",="Unattached",="CA",="Yes",="1043",="59"
="6","La Tourette, Chad",="800",="57939236",="800 FR LCM",="22",="7:46.52",="7:46.52",="2017 US Open",="2011 World Champs",="7/24/2011",="Unattached",="CA",="",="1040",="59"
="7","Vanderkaay, Peter",="800",="57940204",="800 FR LCM",="27",="7:46.64",="7:46.64",="2017 US Open",="2011 World Champs",="7/24/2011",="Unattached",="MI",="",="1039",="59"
="8","Finke, Bobby",="800",="143771562",="800 FR LCM",="19",="7:47.58",="7:47.58",="2020 Olympic Trials",="2019 Summer Nationals",="8/4/2019",="Saint Petersburg Aquatics",="FL",="",="1033",="59"
="9","Ipsen, Anton",="800",="149089133",="800 FR LCM",="24",="7:48.74",="7:48.74",="2020 Olympic Trials",="2019 World Champs",="7/23/2019",="Unattached",="NC",="Yes",="1027",="59"
="10","Auboeck, Felix",="800",="149096126",="800 FR LCM",="20",="7:49.24",="7:49.24",="2019 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="MI",="Yes",="1024",="59"
="11","Mahmoud, Akram",="800",="99449113",="800 FR LCM",="18",="7:49.83",="7:49.83",="2019 Summer Nationals (LCM)",="2015 World Champs",="8/4/2015",="Unattached",="US",="Yes",="1020",="59"
="12","Smith, Clark",="800",="120340884",="800 FR LCM",="22",="7:50.43",="7:50.43",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="7/1/2017",="Longhorn Aquatics",="ST",="",="1017",="59"
="13","Glaesner, Mads",="800",="99449173",="800 FR LCM",="26",="7:51.24",="7:51.24",="2019 Summer Nationals (LCM)",="2015 World Champs",="8/4/2015",="Unattached",="CA",="Yes",="1012",="59"
="14","Klueh, Michael",="800",="58355767",="800 FR LCM",="24",="7:52.31",="7:52.31",="2017 US Open",="2011 WUGS",="8/14/2011",="FAST Swim Team",="CA",="",="1006",="59"
="15","Sweetser, True",="800",="110533479",="800 FR LCM",="18",="7:53.32",="7:53.32",="2019 Summer Nationals (LCM)",="2016 U.S. Open",="8/6/2016",="Gator Swim Club",="FL",="",="1000",="59"
="16","Shoults, Grant",="800",="121886951",="800 FR LCM",="20",="7:53.83",="7:53.83",="2019 Summer Nationals (LCM)",="2017 WUGS",="8/24/2017",="Unattached",="PC",="",="997",="59"
="17","Norman, Nick",="800",="132718061",="800 FR LCM",="21",="7:54.47",="7:54.47",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/29/2018",="California Aquatics",="PC",="",="993",="59"
="18","Abruzzo, Andrew",="800",="128294872",="800 FR LCM",="18",="7:54.51",="7:54.51",="2019 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/1/2018",="Plymouth Whitemarsh Aquatics",="MA",="",="993",="59"
="19","Brinegar, Michael",="800",="143771508",="800 FR LCM",="19",="7:54.56",="7:54.56",="2020 Olympic Trials",="2019 Summer Nationals",="8/4/2019",="Mission Viejo Nadadores",="CA",="",="993",="59"
="20","Koski, Matias",="800",="77772670",="800 FR LCM",="19",="7:54.70",="7:54.70",="2019 Summer Nationals (LCM)",="2013 World Champs",="7/28/2013",="Unattached",="GA",="Yes",="992",="59"
="20","Mitchell, Jake",="800",="143946004",="800 FR LCM",="17",="7:54.70",="7:54.70",="2020 Olympic Trials",="2019 World JR Champs",="8/22/2019",="Carmel Swim Club",="IN",="",="992",="59"
