="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Dressel, Caeleb",="100",="128977346",="100 FL SCY",="21",="42.80",="42.80",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="FL",="",="1171",="18"
="2","Schooling, Joe",="100",="117866271",="100 FL SCY",="21",="43.75",="43.75",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/24/2017",="Unattached",="ST",="Yes",="1119",="18"
="3","Shields, Tom",="100",="113167857",="100 FL SCY",="25",="43.84",="43.84",="2019 Summer Nationals (LCM)",="2016 Winter Nationals",="12/2/2016",="California Aquatics",="PC",="",="1115",="18"
="4","Kusch, Marius",="100",="139861854",="100 FL SCY",="25",="44.32",="44.32",="2019 Summer Nationals (LCM)",="2019 NCAA DII",="3/14/2019",="Unattached",="NC",="Yes",="1089",="18"
="5","Conger, Jack",="100",="117866219",="100 FL SCY",="22",="44.35",="44.35",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/24/2017",="Unattached",="ST",="",="1087",="18"
="6","Lanza, Vini",="100",="140251180",="100 FL SCY",="22",="44.37",="44.37",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="IN",="Yes",="1086",="18"
="7","Stewart, Coleman",="100",="140251211",="100 FL SCY",="21",="44.46",="44.46",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="NC",="",="1082",="18"
="8","Switkowski, Jan",="100",="128977396",="100 FL SCY",="24",="44.49",="44.49",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="FL",="Yes",="1080",="18"
="9","Staab, Austin",="100",="46148899",="100 FL SCY",="21",="44.72",="44.72",="Summer Nationals (LCM)",="2010 NI Speedo Champions Series",="3/11/2010",="Westerville Aquatic Club",="OH",="Yes",="1068",="18"
="10","Smith, Giles",="100",="80515466",="100 FL SCY",="22",="44.73",="44.73",="2017 US Open",="2013 UT Invite",="12/5/2013",="Unattached",="AZ",="",="1067",="18"
="11","Held, Ryan",="100",="117072570",="100 FL SCY",="21",="44.79",="44.79",="2019 Summer Nationals (LCM)",="2017 ACC Champs men",="3/1/2017",="Unattached",="NC",="",="1064",="18"
="12","Smachlo, Miles",="100",="139321969",="100 FL SCY",="20",="44.82",="44.82",="2019 Summer Nationals (LCM)",="2019 Men's B1G Champs",="3/1/2019",="Unattached",="MI",="",="1062",="18"
="13","Albiero, Nicolas",="100",="150184267",="100 FL SCY",="20",="44.83",="44.83",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/28/2020",="Unattached",="KY",="",="1062",="18"
="13","Rooney, Maxime",="100",="147023631",="100 FL SCY",="21",="44.83",="44.83",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/6/2019",="Unattached",="PC",="",="1062",="18"
="15","Hoffer, Ryan",="100",="150581784",="100 FL SCY",="21",="44.85",="44.85",="2019 Summer Nationals (LCM)",="2020 PAC-12 Champs  men",="3/6/2020",="Unattached",="PC",="",="1061",="18"
="16","Sansoucie, Andrew",="100",="112601959",="100 FL SCY",="22",="44.86",="44.86",="2019 Summer Nationals (LCM)",="Mizzou Invitational",="11/17/2016",="Unattached",="MV",="",="1060",="18"
="17","Cieslak, Marcin",="100",="84978541",="100 FL SCY",="21",="44.87",="44.87",="2017 US Open",="2014 NCAA DI - Men",="3/27/2014",="Unattached",="FL",="Yes",="1060",="18"
="18","Josa, Matthew",="100",="95342929",="100 FL SCY",="19",="44.89",="44.89",="2019 Summer Nationals (LCM)",="2015 NCAA DII ",="3/12/2015",="Unattached",="NC",="",="1059",="18"
="19","Jiang, Alvin",="100",="147023008",="100 FL SCY",="21",="44.93",="44.93",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/6/2019",="Unattached",="NT",="",="1057",="18"
="20","Grevers, Matt",="100",="80532913",="100 FL SCY",="28",="44.94",="44.94",="2017 US Open",="2013 Winter Nationals",="12/5/2013",="Tucson Ford Dealers Aquatics",="AZ",="",="1056",="18"
="21","Lynch, Justin",="100",="128977367",="100 FL SCY",="21",="45.02",="45.02",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="PC",="",="1052",="18"
="22","Cooper, Tripp",="100",="95705277",="100 FL SCY",="22",="45.06",="45.06",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="ST",="",="1050",="18"
="22","Quah, Zheng",="100",="140251193",="100 FL SCY",="22",="45.06",="45.06",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="PC",="Yes",="1050",="18"
="24","Phillips, Tim",="100",="84978584",="100 FL SCY",="23",="45.10",="45.10",="2017 US Open",="2014 NCAA DI - Men",="3/27/2014",="Unattached",="OH",="",="1048",="18"
="25","McCloskey, Liam",="100",="138882070",="100 FL SCY",="21",="45.11",="45.11",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/21/2019",="Unattached",="SE",="",="1047",="18"
="26","Ortiz, Miguel",="100",="92068630",="100 FL SCY",="23",="45.17",="45.17",="2019 Summer Nationals (LCM)",="2014 OK Elite Pro-Am",="12/19/2014",="Unattached",="MI",="Yes",="1044",="18"
="27","Kaliszak, Luke",="100",="106777470",="100 FL SCY",="20",="45.18",="45.18",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="SE",="",="1044",="18"
="28","Bybee, Cody",="100",="150581754",="100 FL SCY",="20",="45.19",="45.19",="2019 Summer Nationals (LCM)",="2020 PAC-12 Champs  men",="3/6/2020",="Unattached",="AZ",="",="1043",="18"
="29","Casas, Shaine",="100",="146291209",="100 FL SCY",="19",="45.26",="45.26",="2019 Summer Nationals (LCM)",="Art Adamson Invitational",="11/22/2019",="Unattached",="GU",="",="1039",="18"
="30","Carter, Dylan",="100",="113167969",="100 FL SCY",="20",="45.27",="45.27",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="12/2/2016",="Unattached",="CA",="Yes",="1039",="18"
="31","Blaskovic, Bruno",="100",="150191117",="100 FL SCY",="21",="45.29",="45.29",="2019 Summer Nationals (LCM)",="2020 B1G 10 Champs men",="2/28/2020",="Unattached",="IN",="Yes",="1038",="18"
="31","Kovac, Danny",="100",="149803561",="100 FL SCY",="19",="45.29",="45.29",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="MV",="",="1038",="18"
="33","Sendyk, Pawel",="100",="140251205",="100 FL SCY",="21",="45.30",="45.30",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="PC",="Yes",="1037",="18"
="34","Grassi, Santiago",="100",="149803526",="100 FL SCY",="23",="45.32",="45.32",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="SE",="Yes",="1036",="18"
="34","Tarwater, Davis",="100",="70115149",="100 FL SCY",="28",="45.32",="45.32",="2017 US Open",="2012 Winter Nationals",="11/29/2012",="Tennessee Aquatics",="SE",="",="1036",="18"
="36","Hensley, Noah",="100",="139310222",="100 FL SCY",="22",="45.33",="45.33",="2019 Summer Nationals (LCM)",="2019 ACC Men's Champs",="3/1/2019",="Unattached",="NC",="",="1036",="18"
="37","McHugh, Matt",="100",="106777510",="100 FL SCY",="20",="45.35",="45.35",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="OH",="",="1035",="18"
="38","Murphy, Camden",="100",="146170278",="100 FL SCY",="20",="45.36",="45.36",="2019 Summer Nationals (LCM)",="2019 UT Invite",="11/22/2019",="Unattached",="GA",="",="1034",="18"
="39","Glass, Will",="100",="95704840",="100 FL SCY",="19",="45.40",="45.40",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="ST",="",="1032",="18"
="40","Plaschka, Justin",="100",="127918637",="100 FL SCY",="21",="45.41",="45.41",="2019 Summer Nationals (LCM)",="2018 ACC Champs men",="2/23/2018",="Unattached",="IN",="Yes",="1032",="18"
="41","Lochte, Ryan",="100",="84744636",="100 FL SCY",="29",="45.44",="45.44",="2017 US Open",="2014 NC ESSZ SPEEDO Championsh",="3/13/2014",="SwimMAC Carolina",="NC",="",="1030",="18"
="42","Coetzee, Ryan",="100",="124401106",="100 FL SCY",="22",="45.46",="45.46",="2019 Summer Nationals (LCM)",="2017 Tennessee Invitational",="12/1/2017",="Unattached",="SE",="Yes",="1029",="18"
="43","Andrew, Michael",="100",="150455842",="100 FL SCY",="20",="45.47",="45.47",="2019 Summer Nationals (LCM)",="2020 Sectionals - Carlsbard",="2/28/2020",="Race Pace Club",="SI",="",="1028",="18"
="43","Burns, Brendan",="100",="150191141",="100 FL SCY",="18",="45.47",="45.47",="2019 Summer Nationals (LCM)",="2020 B1G 10 Champs men",="2/28/2020",="Unattached",="IN",="",="1028",="18"
="43","Korstanje, Nyls",="100",="150190939",="100 FL SCY",="21",="45.47",="45.47",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/28/2020",="Unattached",="NC",="Yes",="1028",="18"
="46","Schoeman, Roland",="100",="84696766",="100 FL SCY",="33",="45.51",="45.51",="2017 US Open",="2014 PN Speedo Champions Series Western Region",="3/12/2014",="Phoenix Swim Club",="AZ",="Yes",="1026",="18"
="47","Fletcher, Sean",="100",="74578010",="100 FL SCY",="21",="45.54",="45.54",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="MI",="",="1025",="18"
="47","White, Evan",="100",="127936838",="100 FL SCY",="22",="45.54",="45.54",="2019 Summer Nationals (LCM)",="2018 B1G 10 Champs Men",="2/23/2018",="Unattached",="MI",="Yes",="1025",="18"
="49","Madwed, Dan",="100",="55061896",="100 FL SCY",="22",="45.57",="45.57",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="MI",="",="1023",="18"
="50","Molacek, Jacob",="100",="117583209",="100 FL SCY",="21",="45.59",="45.59",="2019 Summer Nationals (LCM)",="2017 Sectionals - Columbia",="3/10/2017",="Greater Omaha Aquatics",="MW",="",="1022",="18"
="50","Porter, Andrew",="100",="117866261",="100 FL SCY",="23",="45.59",="45.59",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/24/2017",="Unattached",="AZ",="",="1022",="18"
="50","Seliskar, Andrew",="100",="135488903",="100 FL SCY",="22",="45.59",="45.59",="2019 Summer Nationals (LCM)",="UGA Fall Invitational 2018",="11/30/2018",="Unattached",="PC",="",="1022",="18"
="53","Lewis, Sam",="100",="95704963",="100 FL SCY",="20",="45.60",="45.60",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="NC",="",="1022",="18"
="53","Manoff, Blake",="100",="150190946",="100 FL SCY",="19",="45.60",="45.60",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/28/2020",="Unattached",="VA",="",="1022",="18"
="55","Bretscher, James",="100",="140250275",="100 FL SCY",="23",="45.61",="45.61",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="NC",="",="1021",="18"
="55","Hu, Ethan",="100",="147099198",="100 FL SCY",="18",="45.61",="45.61",="2019 Summer Nationals (LCM)",="2019 Winter Junior Nats - West",="12/13/2019",="Peak Swimming",="PC",="",="1021",="18"
="57","Urlando, Luca",="100",="135968120",="100 FL SCY",="16",="45.62",="45.62",="2019 Summer Nationals (LCM)",="2018 Winter Junior Nats - West",="12/7/2018",="DART Swimming",="SN",="",="1054",="18"
="58","Castillo Luna, Mauro",="100",="127525244",="100 FL SCY",="22",="45.63",="45.63",="2019 Summer Nationals (LCM)",="2018 SEC Champs",="2/16/2018",="Unattached",="GU",="Yes",="1020",="18"
="58","Godsoe, Eugene",="100",="70950658",="100 FL SCY",="24",="45.63",="45.63",="2017 US Open",="2012 OK Elite Meet ",="12/13/2012",="Stanford Swimming",="PC",="",="1020",="18"
="60","Bosch, Dylan",="100",="106777399",="100 FL SCY",="22",="45.64",="45.64",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="MI",="Yes",="1020",="18"
="60","Saunderson, Jack",="100",="140250402",="100 FL SCY",="21",="45.64",="45.64",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="MD",="",="1020",="18"
="62","Mota, Kayky",="100",="149787436",="100 FL SCY",="20",="45.65",="45.65",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="SE",="Yes",="1019",="18"
="63","Clark, Pace",="100",="106777410",="100 FL SCY",="21",="45.66",="45.66",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="GA",="",="1019",="18"
="64","Ramirez, Daniel",="100",="135486975",="100 FL SCY",="25",="45.67",="45.67",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2018",="Unattached",="FG",="Yes",="1018",="18"
="65","Phelps, Michael",="100",="44299281",="100 FL SCY",="24",="45.68",="45.68",="Summer Nationals (LCM)",="2010 CA SO CAL GRAND PRIX",="1/15/2010",="North Baltimore Aquatic Club",="MD",="",="1017",="18"
="66","Martinez, Angel",="100",="127525308",="100 FL SCY",="20",="45.69",="45.69",="2019 Summer Nationals (LCM)",="2018 SEC Champs",="2/16/2018",="Unattached",="GU",="Yes",="1017",="18"
="67","Cheah, Geoff",="100",="91132259",="100 FL SCY",="24",="45.71",="45.71",="2019 Summer Nationals (LCM)",="2014 Winter Nationals",="12/5/2014",="Club Wolverine",="MI",="Yes",="1016",="18"
="67","Duskinas, Tadas",="100",="117086174",="100 FL SCY",="22",="45.71",="45.71",="2019 Summer Nationals (LCM)",="2017 PAC 12 Champs men",="3/3/2017",="Unattached",="AZ",="Yes",="1016",="18"
="67","Lense, Noah",="100",="116784891",="100 FL SCY",="18",="45.71",="45.71",="2019 Summer Nationals (LCM)",="2017 B1G 10 Champs men",="2/24/2017",="Unattached",="OH",="",="1016",="18"
="67","Moore, Graeme",="100",="55061899",="100 FL SCY",="22",="45.71",="45.71",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="PC",="Yes",="1016",="18"
="71","Martinez, Luis",="100",="127954017",="100 FL SCY",="22",="45.72",="45.72",="2019 Summer Nationals (LCM)",="2018 Bulldog Invitational Last",="2/25/2018",="Unattached",="SE",="Yes",="1015",="18"
="71","Mendes, Arthur",="100",="105235133",="100 FL SCY",="22",="45.72",="45.72",="2019 Summer Nationals (LCM)",="2016 SEC Champs",="2/18/2016",="Unattached",="SE",="Yes",="1015",="18"
="71","Stokowski, Kacper",="100",="138870411",="100 FL SCY",="20",="45.72",="45.72",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/21/2019",="Unattached",="FL",="Yes",="1015",="18"
="74","Lileikis, ‘aukai",="100",="139937098",="100 FL SCY",="21",="45.73",="45.73",="2019 Summer Nationals (LCM)",="2019 Sectionals - Federal Way",="3/16/2019",="Iolani Swim Club",="HI",="",="1015",="18"
="75","Davis, Will",="100",="149803509",="100 FL SCY",="20",="45.75",="45.75",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="FL",="",="1014",="18"
="75","Fantoni, Gabriel",="100",="139321485",="100 FL SCY",="20",="45.75",="45.75",="2019 Summer Nationals (LCM)",="2019 Men's B1G Champs",="3/1/2019",="Unattached",="IN",="Yes",="1014",="18"
="77","Sesvold, Tyler",="100",="149803804",="100 FL SCY",="21",="45.76",="45.76",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="SE",="",="1013",="18"
="78","Jackson, Tate",="100",="135486638",="100 FL SCY",="21",="45.78",="45.78",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2018",="Unattached",="ST",="",="1012",="18"
="78","Staka, Chris",="100",="147023802",="100 FL SCY",="21",="45.78",="45.78",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/6/2019",="Unattached",="PC",="",="1012",="18"
="80","Condorelli, Santo",="100",="95704745",="100 FL SCY",="20",="45.79",="45.79",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="CA",="Yes",="1012",="18"
="81","Glenn, Thomas",="100",="74019111",="100 FL SCY",="20",="45.80",="45.80",="2017 US Open",="2013 Ivy League Champs men",="3/7/2013",="Unattached",="MD",="",="1011",="18"
="81","Gutierrez, Long Yuan Miguel",="100",="102189275",="100 FL SCY",="20",="45.80",="45.80",="2019 Summer Nationals (LCM)",="UGA Fall Invitational 2015",="12/5/2015",="Unattached",="PC",="Yes",="1011",="18"
="83","Prenot, Josh",="100",="124382549",="100 FL SCY",="24",="45.81",="45.81",="2019 Summer Nationals (LCM)",="2017 Winter Nationals",="12/1/2017",="California Aquatics",="PC",="",="1011",="18"
="83","Vazaios, Andreas",="100",="117072996",="100 FL SCY",="22",="45.81",="45.81",="2019 Summer Nationals (LCM)",="2017 ACC Champs men",="3/1/2017",="Unattached",="NC",="Yes",="1011",="18"
="85","Fraser, Shaune",="100",="45153549",="100 FL SCY",="21",="45.82",="45.82",="Summer Nationals (LCM)",="2010 SEC Champs",="2/17/2010",="University of Florida",="FL",="Yes",="1010",="18"
="85","Wayne, Aaron",="100",="81435764",="100 FL SCY",="23",="45.82",="45.82",="2017 US Open",="2013 OK Elite Meet",="12/19/2013",="Unattached",="PC",="",="1010",="18"
="87","Gydesen, Mathias",="100",="46384945",="100 FL SCY",="21",="45.83",="45.83",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="PC",="Yes",="1010",="18"
="87","Kawamoto, Kohei",="100",="53019604",="100 FL SCY",="31",="45.83",="45.83",="Summer Nationals (LCM)",="2011 CA CATeam Rebel Aquatics Wint",="1/15/2011",="Phoenix Swim Club",="AZ",="Yes",="1010",="18"
="89","Coutinho, Pedro",="100",="95704764",="100 FL SCY",="21",="45.84",="45.84",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="KY",="Yes",="1009",="18"
="89","Stubblefield, Seth",="100",="95037017",="100 FL SCY",="21",="45.84",="45.84",="2019 Summer Nationals (LCM)",="2015 PAC 12 Champs men",="3/6/2015",="Unattached",="PC",="",="1009",="18"
="91","Dobbs, Chatham",="100",="135486460",="100 FL SCY",="22",="45.85",="45.85",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2018",="Unattached",="AZ",="",="1009",="18"
="92","Reynolds, Doug",="100",="83618703",="100 FL SCY",="22",="45.86",="45.86",="2017 US Open",="2014 SEC Champs",="2/18/2014",="Unattached",="GA",="",="1008",="18"
="93","Liang, Andrew",="100",="124382178",="100 FL SCY",="21",="45.87",="45.87",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="12/1/2017",="Unattached",="PC",="",="1008",="18"
="93","Ringgold, Brett",="100",="117866125",="100 FL SCY",="21",="45.87",="45.87",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/24/2017",="Unattached",="ST",="",="1008",="18"
="95","Adrian, Nathan",="100",="55060916",="100 FL SCY",="22",="45.89",="45.89",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="PC",="",="1007",="18"
="95","Jones, James",="100",="124419609",="100 FL SCY",="20",="45.89",="45.89",="2019 Summer Nationals (LCM)",="UGA Fall Invitational 2017",="12/2/2017",="Unattached",="MI",="",="1007",="18"
="95","Murray, John",="100",="95705045",="100 FL SCY",="20",="45.89",="45.89",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="ST",="",="1007",="18"
="95","Tarczynski, Marcin",="100",="84978603",="100 FL SCY",="23",="45.89",="45.89",="2017 US Open",="2014 NCAA DI - Men",="3/27/2014",="Unattached",="PC",="Yes",="1007",="18"
="99","Mathias, Van",="100",="139321777",="100 FL SCY",="18",="45.90",="45.90",="2019 Summer Nationals (LCM)",="2019 Men's B1G Champs",="3/1/2019",="Unattached",="IN",="",="1006",="18"
="99","Verhage, Braga",="100",="128032248",="100 FL SCY",="20",="45.90",="45.90",="2019 Summer Nationals (LCM)",="2018 SE TN Last Chance Meet",="2/25/2018",="Unattached",="SE",="Yes",="1006",="18"
="101","Slaton, Micah",="100",="146153432",="100 FL SCY",="21",="45.91",="45.91",="2019 Summer Nationals (LCM)",="2019 Mizzou Invitational",="11/20/2019",="Unattached",="MV",="",="1006",="18"
="102","Antipov, Daniil",="100",="140250254",="100 FL SCY",="21",="45.92",="45.92",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="AZ",="Yes",="1005",="18"
