="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Farris, Dean",="200",="140235855",="200 FR SCY",="21",="1:29.15r",="1:29.15",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/27/2019",="Harvard Swimming",="NE",="",="1114",="3"
="2","Haas, Townley",="200",="128977354",="200 FR SCY",="21",="1:29.50",="1:29.50",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="ST",="",="1103",="3"
="3","Pieroni, Blake",="200",="128965181",="200 FR SCY",="22",="1:29.63r",="1:29.63",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/21/2018",="Unattached",="IN",="",="1099",="3"
="4","Smith, Kieran",="200",="149729763",="200 FR SCY",="19",="1:30.11r",="1:30.11",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/18/2020",="Unattached",="FL",="",="1085",="3"
="5","Seliskar, Andrew",="200",="140235852",="200 FR SCY",="22",="1:30.14r",="1:30.14",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/27/2019","University of California, Berkeley",="PC",="",="1084",="3"
="6","Apple, Zach",="200",="140235846",="200 FR SCY",="21",="1:30.34r",="1:30.34",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/27/2019",="Indiana University",="IN",="",="1078",="3"
="7","Kibler, Drew",="200",="147023059",="200 FR SCY",="19",="1:30.83",="1:30.83",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/6/2019",="Unattached",="ST",="",="1063",="3"
="8","Schreuders, Mikel",="200",="138882105",="200 FR SCY",="20",="1:31.27",="1:31.27",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/21/2019",="Unattached",="MV",="Yes",="1050",="3"
="9","Berens, Ricky",="200",="74020009",="200 FR SCY",="24",="1:31.31",="1:31.31",="2017 US Open",="2013 ST TXLA American Short Co",="3/7/2013",="Longhorn Aquatics",="ST",="",="1049",="3"
="10","Vazaios, Andreas",="200",="128965185",="200 FR SCY",="23",="1:31.32r",="1:31.32",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/21/2018",="Unattached",="NC",="Yes",="1048",="3"
="11","Held, Ryan",="200",="117845113",="200 FR SCY",="21",="1:31.37r",="1:31.37",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/22/2017",="Unattached",="NC",="",="1047",="3"
="12","De Lucca, Joao",="200",="74577965",="200 FR SCY",="23",="1:31.51",="1:31.51",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="KY",="Yes",="1043",="3"
="13","Conger, Jack",="200",="117845120",="200 FR SCY",="22",="1:31.54r",="1:31.54",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/22/2017",="Unattached",="ST",="",="1042",="3"
="13","Koski, Matias",="200",="106778227",="200 FR SCY",="21",="1:31.54",="1:31.54",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="US",="Yes",="1042",="3"
="15","Craig, Cameron",="200",="117086147",="200 FR SCY",="19",="1:31.71",="1:31.71",="2019 Summer Nationals (LCM)",="2017 PAC 12 Champs men",="3/3/2017",="Unattached",="AZ",="",="1037",="3"
="16","Dwyer, Conor",="200",="53899472",="200 FR SCY",="22",="1:31.73r",="1:31.73",="Summer Nationals (LCM)",="2011 SEC Champs",="2/16/2011",="Unattached",="FL",="",="1036",="3"
="16","Hassan, Mohamed",="200",="128977382",="200 FR SCY",="21",="1:31.73",="1:31.73",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="US",="Yes",="1036",="3"
="18","Agnel, Yannick",="200",="79741204",="200 FR SCY",="21",="1:31.90",="1:31.90",="2017 US Open",="2013 Pro Series - Minneapolis",="11/14/2013",="North Baltimore Aquatic Club",="MD",="Yes",="1031",="3"
="19","Townsend, Darian",="200",="80533042",="200 FR SCY",="29",="1:31.93",="1:31.93",="2017 US Open",="2013 Winter Nationals",="12/5/2013",="Unattached",="MR",="Yes",="1030",="3"
="20","Baqlah, Khader",="200",="127525228",="200 FR SCY",="19",="1:31.96",="1:31.96",="2019 Summer Nationals (LCM)",="2018 SEC Champs",="2/16/2018",="Unattached",="FL",="Yes",="1029",="3"
="20","Rooney, Maxime",="200",="147024293",="200 FR SCY",="21",="1:31.96r",="1:31.96",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/4/2019",="Unattached",="PC",="",="1029",="3"
="22","Switkowski, Jan",="200",="128965178",="200 FR SCY",="24",="1:31.98r",="1:31.98",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/21/2018",="Unattached",="FL",="Yes",="1029",="3"
="23","Auboeck, Felix",="200",="117845110",="200 FR SCY",="20",="1:32.02r",="1:32.02",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/22/2017",="Unattached",="MI",="Yes",="1027",="3"
="23","Bilis, Simonas",="200",="106767701",="200 FR SCY",="22",="1:32.02r",="1:32.02",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/23/2016",="Unattached",="NC",="Yes",="1027",="3"
="25","Quintero, Cristian",="200",="95705104",="200 FR SCY",="22",="1:32.03",="1:32.03",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="CA",="Yes",="1027",="3"
="26","Wynalda, Mike",="200",="84147304",="200 FR SCY",="21",="1:32.14",="1:32.14",="2017 US Open",="2014 B1G 10 Champs Men",="2/26/2014",="Unattached",="MI",="",="1024",="3"
="27","Newkirk, Jeff",="200",="140250373",="200 FR SCY",="22",="1:32.19",="1:32.19",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="ST",="",="1022",="3"
="28","Fraser, Brett",="200",="55061870",="200 FR SCY",="21",="1:32.21",="1:32.21",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/24/2011",="Unattached",="FL",="Yes",="1022",="3"
="29","Harting, Zach",="200",="140251167",="200 FR SCY",="21",="1:32.24",="1:32.24",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="KY",="",="1021",="3"
="30","Casas, Shaine",="200",="149729753",="200 FR SCY",="20",="1:32.29r",="1:32.29",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/18/2020",="Unattached",="GU",="",="1019",="3"
="30","House, Grant",="200",="140251171",="200 FR SCY",="20",="1:32.29",="1:32.29",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="AZ",="",="1019",="3"
="32","Reilman, Joey",="200",="138882096",="200 FR SCY",="21",="1:32.35",="1:32.35",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/21/2019",="Unattached",="SE",="",="1018",="3"
="33","Nielsen, Anders Lie",="200",="105684139",="200 FR SCY",="24",="1:32.36r",="1:32.36",="2019 Summer Nationals (LCM)",="2016 B1G 10 Champs Men",="2/24/2016",="Unattached",="MI",="Yes",="1017",="3"
="34","Sannem, Jake",="200",="140250400",="200 FR SCY",="20",="1:32.43",="1:32.43",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="ST",="",="1015",="3"
="35","Albiero, Nicolas",="200",="150169598",="200 FR SCY",="20",="1:32.45r",="1:32.45",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/26/2020",="Unattached",="KY",="",="1015",="3"
="35","Robison, Scot",="200",="45475436",="200 FR SCY",="21",="1:32.45",="1:32.45",="Summer Nationals (LCM)",="2010 ACC Champs men",="2/24/2010",="Unattached",="NC",="",="1015",="3"
="35","Theall, Mark",="200",="149803834",="200 FR SCY",="21",="1:32.45",="1:32.45",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="GU",="",="1015",="3"
="38","Dreesens, Dion",="200",="106337635",="200 FR SCY",="22",="1:32.46",="1:32.46",="2019 Summer Nationals (LCM)",="2016 NCAA DII ",="3/10/2016",="Unattached",="NC",="Yes",="1014",="3"
="38","Lochte, Ryan",="200",="84744634",="200 FR SCY",="29",="1:32.46",="1:32.46",="2017 US Open",="2014 NC ESSZ SPEEDO Championsh",="3/13/2014",="SwimMAC Carolina",="NC",="",="1014",="3"
="40","Hill, Daxon",="200",="64364701",="200 FR SCY",="21",="1:32.51",="1:32.51",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="ST",="",="1013",="3"
="41","Fraser, Shaune",="200",="46384924",="200 FR SCY",="21",="1:32.53",="1:32.53",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="FL",="Yes",="1012",="3"
="42","Malone, Reed",="200",="106778236",="200 FR SCY",="20",="1:32.54",="1:32.54",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="CA",="",="1012",="3"
="43","Dahl, Soeren",="200",="117866020",="200 FR SCY",="23",="1:32.55",="1:32.55",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/24/2017",="Unattached",="NC",="Yes",="1012",="3"
="44","Carter, Dylan",="200",="113141446",="200 FR SCY",="20",="1:32.61r",="1:32.61",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/30/2016",="Unattached",="CA",="Yes",="1010",="3"
="44","Levant, Jack",="200",="135487370",="200 FR SCY",="19",="1:32.61r",="1:32.61",="2019 Summer Nationals (LCM)",="Texas Hall of Fame Swimming In",="11/28/2018",="Unattached",="NT",="",="1010",="3"
="46","D'Arrigo, Mitch",="200",="106777423",="200 FR SCY",="20",="1:32.62",="1:32.62",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="FL",="",="1010",="3"
="47","Ress, Justin",="200",="127918656",="200 FR SCY",="20",="1:32.66",="1:32.66",="2019 Summer Nationals (LCM)",="2018 ACC Champs men",="2/23/2018",="Unattached",="NC",="",="1008",="3"
="48","Colupaev, Dimitri",="200",="74577929",="200 FR SCY",="23",="1:32.74",="1:32.74",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="CA",="Yes",="1006",="3"
="48","Gutierrez, Long Yuan Miguel",="200",="106767677",="200 FR SCY",="21",="1:32.74r",="1:32.74",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/23/2016",="Unattached",="PC",="Yes",="1006",="3"
="48","Kusch, Marius",="200",="128879297",="200 FR SCY",="24",="1:32.74",="1:32.74",="2019 Summer Nationals (LCM)",="2018 NCAA DII ",="3/15/2018",="Unattached",="NC",="Yes",="1006",="3"
="51","Shields, Tom",="200",="55061930",="200 FR SCY",="19",="1:32.75r",="1:32.75",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/25/2011",="Unattached",="PC",="",="1006",="3"
="52","Howard, Robert",="200",="138882038",="200 FR SCY",="22",="1:32.76",="1:32.76",="2019 Summer Nationals (LCM)",="2019 SEC Champs",="2/21/2019",="Unattached",="SE",="",="1005",="3"
="52","Varjasi, Peter",="200",="150169595",="200 FR SCY",="20",="1:32.76r",="1:32.76",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/26/2020",="Unattached",="FL",="Yes",="1005",="3"
="54","DeVine, Abrahm",="200",="128965189",="200 FR SCY",="21",="1:32.77r",="1:32.77",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/21/2018",="Unattached",="PC",="",="1005",="3"
="55","Sancov, Alexei",="200",="129106554",="200 FR SCY",="18",="1:32.80",="1:32.80",="2019 Summer Nationals (LCM)",="2018 Sectionals - Austin",="3/23/2018",="Terrapins Swim Team",="PC",="Yes",="1004",="3"
="55","Williams, Trent",="200",="106778278",="200 FR SCY",="22",="1:32.80",="1:32.80",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/25/2016",="Unattached",="PC",="",="1004",="3"
="57","Adrian, Nathan",="200",="91131996",="200 FR SCY",="25",="1:32.83",="1:32.83",="2019 Summer Nationals (LCM)",="2014 Winter Nationals",="12/5/2014",="California Aquatics",="PC",="",="1003",="3"
="58","Mefford, Bryce",="200",="128976541",="200 FR SCY",="19",="1:32.84",="1:32.84",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/23/2018",="Unattached",="PC",="",="1003",="3"
="59","Youngquist, Clay",="200",="95705264",="200 FR SCY",="22",="1:32.85",="1:32.85",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="ST",="",="1003",="3"
="60","Callan, Patrick",="200",="150183756",="200 FR SCY",="20",="1:32.90r",="1:32.90",="2019 Summer Nationals (LCM)",="2020 B1G 10 Champs men",="2/26/2020",="Unattached",="MI",="",="1001",="3"
="61","Molacek, Jacob",="200",="140250369",="200 FR SCY",="23",="1:32.93",="1:32.93",="2019 Summer Nationals (LCM)",="2019 NCAA DI - Men",="3/29/2019",="Unattached",="NC",="",="1000",="3"
="62","Foster, Carson",="200",="139309186",="200 FR SCY",="17",="1:32.99",="1:32.99",="2019 Summer Nationals (LCM)",="2019 LE Obv OHIO HS State ",="2/22/2019",="Unattached",="OH",="",="1010",="3"
="63","Pomajevich, Sam",="200",="147023524",="200 FR SCY",="21",="1:33.02",="1:33.02",="2019 Summer Nationals (LCM)",="Minnesota Invite 2019",="12/6/2019",="Unattached",="PV",="",="998",="3"
="64","Walters, Dave",="200",="46385134",="200 FR SCY",="22",="1:33.04",="1:33.04",="Summer Nationals (LCM)",="2010 NCAA D1 - Men",="3/26/2010",="Unattached",="ST",="",="997",="3"
="65","Freeman, Trey",="200",="127403763",="200 FR SCY",="17",="1:33.06",="1:33.06",="2019 Summer Nationals (LCM)",="2018 SE TISCA TN HS Championship",="2/9/2018",="Unattached",="SE",="",="1008",="3"
="66","Kremer, Tom",="200",="74578800",="200 FR SCY",="18",="1:33.07",="1:33.07",="2017 US Open",="2013 NCAA DI - Men ",="3/28/2013",="Unattached",="PC",="Yes",="996",="3"
="67","Fleagle, Josh",="200",="95704821",="200 FR SCY",="21",="1:33.09",="1:33.09",="2019 Summer Nationals (LCM)",="2015 NCAA DI - Men",="3/27/2015",="Unattached",="OH",="",="996",="3"
="68","Werner, Pawel",="200",="106767681",="200 FR SCY",="23",="1:33.11r",="1:33.11",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/23/2016",="Unattached",="FL",="Yes",="995",="3"
="69","Lefert, Clement",="200",="55061946",="200 FR SCY",="23",="1:33.12r",="1:33.12",="Summer Nationals (LCM)",="2011 NCAA DI - Men",="3/25/2011",="Unattached",="CA",="Yes",="995",="3"
="70","Dyer, Frank",="200",="95042091",="200 FR SCY",="23",="1:33.13",="1:33.13",="2019 Summer Nationals (LCM)",="2015 ST American Short Course Cha",="3/6/2015",="North Baltimore Aquatic Club",="MD",="",="995",="3"
="71","Sztolcman, Christian",="200",="149803832",="200 FR SCY",="20",="1:33.16",="1:33.16",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/20/2020",="Unattached",="SE",="",="994",="3"
="72","Julian, Trenton",="200",="150581792",="200 FR SCY",="21",="1:33.17",="1:33.17",="2019 Summer Nationals (LCM)",="2020 PAC-12 Champs  men",="3/6/2020",="Unattached",="PC",="",="993",="3"
