="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Finke, Bobby",="1650",="149876753",="1650 FR SCY",="20",="14:12.08",="14:12.08",="2019 Summer Nationals (LCM)",="2020 SEC Champs",="2/22/2020",="Unattached",="FL",="",="1067",="6"
="2","Grothe, Zane",="1650",="124394181",="1650 FR SCY",="25",="14:18.25",="14:18.25",="2019 Summer Nationals (LCM)",="2017 Winter Nationals",="12/2/2017",="Unattached",="MR",="",="1050",="6"
="3","Smith, Clark",="1650",="117867459",="1650 FR SCY",="21",="14:22.41",="14:22.41",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/25/2017",="Unattached",="ST",="",="1039",="6"
="4","Auboeck, Felix",="1650",="117867029",="1650 FR SCY",="20",="14:22.88",="14:22.88",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/25/2017",="Unattached",="MI",="Yes",="1037",="6"
="5","Wilimovsky, Jordan",="1650",="117867523",="1650 FR SCY",="22",="14:23.45",="14:23.45",="2019 Summer Nationals (LCM)",="2017 NCAA DI - Men",="3/25/2017",="Unattached",="IL",="",="1036",="6"
="6","Jaeger, Connor",="1650",="91142525",="1650 FR SCY",="23",="14:23.52",="14:23.52",="2019 Summer Nationals (LCM)",="2014 Winter Nationals",="12/6/2014",="Club Wolverine",="MI",="",="1036",="6"
="7","Grodzki, Martin",="1650",="64364663",="1650 FR SCY",="20",="14:24.08",="14:24.08",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="GA",="Yes",="1034",="6"
="8","La Tourette, Chad",="1650",="64364758",="1650 FR SCY",="23",="14:24.35",="14:24.35",="2019 Winter US Open (LCM)",="2012 NCAA DI - Men",="3/22/2012",="Unattached",="CA",="",="1033",="6"
="9","Ipsen, Anton",="1650",="128977664",="1650 FR SCY",="23",="14:24.43",="14:24.43",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/24/2018",="Unattached",="NC",="Yes",="1033",="6"
="10","Mellouli, Ous",="1650",="53219890",="1650 FR SCY",="26",="14:27.33",="14:27.33",="Summer Nationals (LCM)",="2010 MN Grand Prix",="11/12/2010",="Trojan Swim Club",="CA",="Yes",="1025",="6"
="11","Yeadon, Zach",="1650",="150195304",="1650 FR SCY",="20",="14:27.93",="14:27.93",="2019 Summer Nationals (LCM)",="2020 ACC Champs men",="2/29/2020",="Unattached",="IN",="",="1023",="6"
="12","Norman, Nick",="1650",="128977684",="1650 FR SCY",="20",="14:30.82",="14:30.82",="2019 Summer Nationals (LCM)",="2018 NCAA DI - Men",="3/24/2018",="Unattached",="PC",="",="1016",="6"
="13","Mahmoud, Akram",="1650",="106781657",="1650 FR SCY",="19",="14:31.66",="14:31.66",="2019 Summer Nationals (LCM)",="2016 NCAA DI - Men",="3/26/2016",="Unattached",="SC",="Yes",="1013",="6"
="14","McBroom, Michael",="1650",="80543185",="1650 FR SCY",="22",="14:31.73",="14:31.73",="2017 US Open",="2013 UT Invite",="12/5/2013",="Unattached",="GU",="",="1013",="6"
="15","Vargas Jacobo, Ricardo",="1650",="139322070",="1650 FR SCY",="21",="14:31.76",="14:31.76",="2019 Summer Nationals (LCM)",="2019 Men's B1G Champs",="3/2/2019",="Unattached",="MI",="Yes",="1013",="6"
