="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Dressel, Caeleb",="100",="149090949",="100 FL LCM",="22",="49.50",="49.50",="2020 Olympic Trials",="2019 World Champs",="7/26/2019",="Unattached",="FL",="",="1125",="72"
="2","Schooling, Joe",="100",="110533250",="100 FL LCM",="21",="50.39",="50.39",="2019 Summer Nationals (LCM)",="2016 Olympic Games",="8/12/2016",="Unattached",="ST",="Yes",="1083",="72"
="3","Phelps, Michael",="100",="99519625",="100 FL LCM",="30",="50.45",="50.45",="2020 Olympic Trials",="2015 Summer Nationals",="8/8/2015",="North Baltimore Aquatic Club",="MD",="",="1080",="72"
="4","Rooney, Maxime",="100",="143734453",="100 FL LCM",="21",="50.68",="50.68",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="Pleasanton Seahawks",="PC",="",="1069",="72"
="5","Minakov, Andrei",="100",="149090954",="100 FL LCM",="17",="50.83",="50.83",="2020 Olympic Trials",="2019 World Champs",="7/27/2019",="Unattached",="PC",="Yes",="1077",="72"
="6","Conger, Jack",="100",="128294910",="100 FL LCM",="23",="51.00",="51.00",="2019 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/1/2018",="Nation's Capital Swim Club",="PV",="",="1054",="72"
="7","Shields, Tom",="100",="99507711",="100 FL LCM",="24",="51.03",="51.03",="2020 Olympic Trials",="2015 World Champs",="8/7/2015",="Unattached",="PC",="",="1053",="72"
="8","Stubblefield, Seth",="100",="109217233",="100 FL LCM",="22",="51.24",="51.24",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/2/2016",="California Aquatics",="PC",="",="1043",="72"
="9","McGill, Tyler",="100",="57939441",="100 FL LCM",="23",="51.26",="51.26",="2020 Olympic Trials",="2011 World Champs",="7/24/2011",="Unattached",="SE",="",="1042",="72"
="10","Phillips, Tim",="100",="109210694",="100 FL LCM",="25",="51.28",="51.28",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="SwimMAC Carolina",="NC",="",="1041",="72"
="11","Andrew, Michael",="100",="150581585",="100 FL LCM",="20",="51.33",="51.33",="2020 Olympic Trials",="2020 Pro Swim - Des Moines",="3/6/2020",="Race Pace Club",="SI",="",="1039",="72"
="12","Seliskar, Andrew",="100",="143732599",="100 FL LCM",="22",="51.34",="51.34",="2020 Olympic Trials",="2019 World Cup - Tokyo",="8/2/2019",="Unattached",="PC",="",="1038",="72"
="13","Kusch, Marius",="100",="139621087",="100 FL LCM",="25",="51.35",="51.35",="2020 Olympic Trials",="2019 Pro Series - Des Moines",="3/9/2019",="Unattached",="NC",="Yes",="1038",="72"
="14","Saunderson, Jack",="100",="143734461",="100 FL LCM",="22",="51.36",="51.36",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="Towson University Swimming",="MD",="",="1038",="72"
="15","Lanza, Vini",="100",="129449787",="100 FL LCM",="21",="51.42",="51.42",="2019 Summer Nationals (LCM)",="Maria Lenk Trophy 2018",="4/18/2018",="Indiana  Swim Team",="IN",="Yes",="1035",="72"
="16","Martinez, Luis",="100",="143855496",="100 FL LCM",="23",="51.44",="51.44",="2020 Olympic Trials",="2019 Pan Am Games",="8/7/2019",="Unattached",="SE",="Yes",="1034",="72"
="17","Cavic, Milo",="100",="65408892",="100 FL LCM",="27",="51.45",="51.45",="2017 US Open",="2012 European Champs",="5/21/2012",="Unattached",="MI",="Yes",="1033",="72"
="18","Lochte, Ryan",="100",="77837833",="100 FL LCM",="28",="51.48",="51.48",="2019 Summer Nationals (LCM)",="2013 World Champs",="7/28/2013",="Unattached",="FL",="",="1032",="72"
="19","Sankovich, Pavel",="100",="96116315",="100 FL LCM",="24",="51.57",="51.57",="2020 Olympic Trials",="Open Championship  of The Republic of Belarus  ",="4/15/2015",="Unattached",="FL",="Yes",="1028",="72"
="20","Dunford, Jason",="100",="57938626",="100 FL LCM",="24",="51.59",="51.59",="2020 Olympic Trials",="2011 World Champs",="7/24/2011",="Unattached",="PC",="Yes",="1027",="72"
="21","Josa, Matthew",="100",="109209424",="100 FL LCM",="21",="51.61",="51.61",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/1/2016",="SwimMAC Carolina",="NC",="",="1026",="72"
="22","Switkowski, Jan",="100",="130371557",="100 FL LCM",="24",="51.65",="51.65",="2019 Summer Nationals (LCM)",="2018 Polish Championships",="5/26/2018",="Unattached",="FL",="Yes",="1024",="72"
="23","Godsoe, Eugene",="100",="76544783",="100 FL LCM",="25",="51.66",="51.66",="2019 Summer Nationals (LCM)",="2013 Summer Nationals",="6/25/2013",="Stanford Swimming",="PC",="",="1024",="72"
="24","Cseh, Laszlo",="100",="88614384",="100 FL LCM",="28",="51.73",="51.73",="2020 Olympic Trials",="2014 European Championships",="8/18/2014",="Unattached",="NC",="Yes",="1021",="72"
="24","Ellis, Matt",="100",="88513609",="100 FL LCM",="20",="51.73",="51.73",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Nitro Swimming",="ST",="",="1021",="72"
="26","Condorelli, Santo",="100",="110530498",="100 FL LCM",="21",="51.83",="51.83",="2019 Summer Nationals (LCM)",="2016 Olympic Games",="8/11/2016",="Unattached",="CA",="Yes",="1016",="72"
="27","Burdisso, Federico",="100",="150888269",="100 FL LCM",="18",="51.85",="51.85",="2020 Olympic Trials",="2020 Sette Colli Trophy",="8/11/2020",="Northwestern University ST",="IL",="Yes",="1015",="72"
="27","Coetzee, Ryan",="100",="140427552",="100 FL LCM",="23",="51.85",="51.85",="2020 Olympic Trials",="2019 South African Nats",="4/8/2019",="Tennessee Aquatics",="SE",="Yes",="1015",="72"
="29","Quah, Zheng",="100",="149075411",="100 FL LCM",="23",="51.87",="51.87",="2020 Olympic Trials",="2019 Southeast Asian Games",="12/4/2019",="California Aquatics",="PC",="Yes",="1014",="72"
="30","Grassi, Santiago",="100",="142200052",="100 FL LCM",="22",="51.88",="51.88",="2020 Olympic Trials",="2019 SE Richard Quick Invitati",="6/23/2019",="War Eagle Swimming",="SE",="Yes",="1014",="72"
="31","Smith, Giles",="100",="99256868",="100 FL LCM",="23",="51.92",="51.92",="2020 Olympic Trials",="2015 AZ Swimming LC Senior Cha",="7/24/2015",="Phoenix Swim Club",="AZ",="",="1012",="72"
="32","Smachlo, Miles",="100",="143736869",="100 FL LCM",="21",="51.93",="51.93",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="Univ. Of Michigan Swim Team",="MI",="",="1011",="72"
="33","Tarwater, Davis",="100",="58253599",="100 FL LCM",="27",="51.94",="51.94",="2020 Olympic Trials",="2011 Summer Nationals",="8/2/2011",="SwimMAC Carolina",="NC",="",="1011",="72"
="34","Shebat, John",="100",="143734467",="100 FL LCM",="22",="51.95",="51.95",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="New York Athletic Club",="MR",="",="1010",="72"
="35","Kishida, Masayuki",="100",="47477692",="100 FL LCM",="24",="51.98",="51.98",="2020 Olympic Trials",="Top Times (personal best)",="3/1/2010",="Tucson Ford Dealers Aquatics",="AZ",="Yes",="1009",="72"
="36","Harting, Zach",="100",="132598773",="100 FL LCM",="20",="52.00",="52.00",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/27/2018",="University of Louisville",="KY",="",="1008",="72"
="37","Sesvold, Tyler",="100",="143736866",="100 FL LCM",="20",="52.04",="52.04",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="University Of Alabama Swim Club",="SE",="",="1006",="72"
="37","Urlando, Luca",="100",="141425618",="100 FL LCM",="17",="52.04",="52.04",="2020 Olympic Trials",="2019 Mel Zajac Jr. Internation",="5/24/2019",="DART Swimming",="SN",="",="1021",="72"
="39","Stewart, Coleman",="100",="143504478",="100 FL LCM",="21",="52.11",="52.11",="2020 Olympic Trials",="2019 WUGS",="7/9/2019",="Unattached",="NC",="",="1003",="72"
="40","Cooper, Tripp",="100",="120550499",="100 FL LCM",="24",="52.13",="52.13",="2019 Summer Nationals (LCM)",="2017 ST TXLA Speedo Southern Sectionals",="7/8/2017",="Longhorn Aquatics",="ST",="",="1002",="72"
="40","Moussalem  Amaral, Iago",="100",="143504357",="100 FL LCM",="20",="52.13",="52.13",="2020 Olympic Trials",="2019 WUGS",="7/8/2019",="Unattached",="OH",="Yes",="1002",="72"
="40","Murphy, Ryan",="100",="143732584",="100 FL LCM",="24",="52.13",="52.13",="2020 Olympic Trials",="2019 World Cup - Tokyo",="8/2/2019",="Unattached",="PC",="",="1002",="72"
="43","Lester, Dan",="100",="75070863",="100 FL LCM",="22",="52.14",="52.14",="2017 US Open",="2013 EnergyAustralia Swimming",="4/26/2013",="Wisconsin Aquatics",="WI",="Yes",="1002",="72"
="44","Casas, Shaine",="100",="143736784",="100 FL LCM",="19",="52.15",="52.15",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="Aggie Swim Club",="GU",="",="1001",="72"
="44","Held, Ryan",="100",="143736815",="100 FL LCM",="24",="52.15",="52.15",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="New York Athletic Club",="MR",="",="1001",="72"
="44","Nolan, David",="100",="99519567",="100 FL LCM",="22",="52.15",="52.15",="2020 Olympic Trials",="2015 Summer Nationals",="8/8/2015",="Stanford Swimming",="PC",="",="1001",="72"
="47","Lynch, Justin",="100",="120295631",="100 FL LCM",="20",="52.20",="52.20",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/29/2017",="California Aquatics",="PC",="",="999",="72"
="48","Gutierrez, Long Yuan Miguel",="100",="99519489",="100 FL LCM",="20",="52.22",="52.22",="2020 Olympic Trials",="2015 Summer Nationals",="8/8/2015",="California Aquatics",="PC",="Yes",="998",="72"
="48","Kovac, Danny",="100",="143736827",="100 FL LCM",="19",="52.22",="52.22",="2020 Olympic Trials",="2019 Summer Nationals",="8/2/2019",="U. of Missouri",="MV",="",="998",="72"
="50","Glass, Will",="100",="109217209",="100 FL LCM",="21",="52.25",="52.25",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="7/2/2016",="City of Mobile Swim Association",="SE",="",="997",="72"
="51","Subirats, Albert",="100",="85258788",="100 FL LCM",="27",="52.26",="52.26",="2019 Summer Nationals (LCM)",="South American Games",="3/10/2014",="Auburn Aquatics",="SE",="Yes",="996",="72"
