result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Dressel, Caeleb	50	147487004	50 FR SCM	23	20.24	20.24	AAAA	2019 ISL Series - Las Vegas	12/20/2019	Unattached	FL		1122	28	m
2	Morozov, Vladimir	50	125278701	50 FR SCM	25	20.31	20.31	AAAA	2017 Euro's Champs scm	12/15/2017	Unattached	CA	Yes	1115	28	m
3	Cielo, Cesar	50	52013412	50 FR SCM	23	20.51	20.51	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	Auburn Aquatics	SE	Yes	1097	28	m
4	Bovell, George	50	68149535	50 FR SCM	29	20.82	20.82	AAAA	2012 World Cup - Stockholm	10/13/2012	Club Wolverine	MI	Yes	1068	28	m
5	Ervin, Tony	50	68427163	50 FR SCM	31	20.85	20.85	AAAA	2012 World Cup - Berlin	10/20/2012	Unattached	PC		1065	28	m
6	Schoeman, Roland	50	77982992	50 FR SCM	33	20.86	20.86	AAAA	2013 World Cup - Berlin	8/10/2013	Unattached	AZ	Yes	1064	28	m
7	Schneider, Josh	50	52014598	50 FR SCM	22	20.88	20.88	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	SwimMAC Carolina	NC		1062	28	m
8	Andrew, Michael	50	134999148	50 FR SCM	19	20.94	20.94	AAAA	2018 World Cup - Singapore	11/15/2018	Unattached	MV		1057	28	m
8	Tandy, Bradley	50	136316645	50 FR SCM	27	20.94	20.94	AAAA	2018 SCM World Champs	12/14/2018	Phoenix Swim Club	AZ	Yes	1057	28	m
10	Adrian, Nathan	50	102565221	50 FR SCM	27	20.95	20.95	2019 Winter US Open (LCM)	2015 Duel in the Pool	12/12/2015	Unattached	PC		1056	28	m
11	Bousquet, Fred	50	69982185	50 FR SCM	31	20.97	20.97	AAAA	2012 European SCM Champs	11/22/2012	Unattached	SE	Yes	1054	28	m
12	Bilis, Simonas	50	136316673	50 FR SCM	25	20.99	20.99	AAAA	2018 SCM World Champs	12/14/2018	Wolfpack Elite	NC	Yes	1052	28	m
13	Gkolomeev, Kristian	50	125277621	50 FR SCM	24	21.02	21.02	AAAA	2017 Euro's Champs scm	12/15/2017	Unattached	SE	Yes	1049	28	m
14	Chadwick, Michael	50	102565225	50 FR SCM	20	21.16	21.16	2019 Winter US Open (LCM)	2015 Duel in the Pool	12/12/2015	Unattached	NC		1037	28	m
15	Feigen, Jimmy	50	81307296	50 FR SCM	24	21.20	21.20	AAAA	2013 Duel in the Pool	12/20/2013	Unattached	MR		1033	28	m
16	Cheruti, Meiron	50	137951474	50 FR SCM	21	21.27	21.27	AAAA	Arena Winter Championship - Short Course 2018-19	12/28/2018	Unattached	NC	Yes	1026	28	m
16	Jones, Cullen	50	81307310	50 FR SCM	29	21.27	21.27	AAAA	2013 Duel in the Pool	12/20/2013	Unattached	NC		1026	28	m
18	Brunelli, Nick	50	61048277	50 FR SCM	29	21.28	21.28	AAAA	2011 Duel In The Pool 	12/16/2011	Unattached	NC		1026	28	m
19	Santana, Matheus	50	133064212	50 FR SCM	22	21.29	21.29	AAAA	Trofeu José Finkel - Campeonato Brasileiro de Inve	8/28/2018	Unattached	NC	Yes	1025	28	m
20	Powers, Paul	50	113583945	50 FR SCM	21	21.31	21.31	2019 Winter US Open (LCM)	2016 SCM World Champs 	12/8/2016	Unattached	MI		1023	28	m
21	Becker, Bowe	50	147486963	50 FR SCM	22	21.33	21.33	AAAA	2019 ISL Series - Las Vegas	12/20/2019	Unattached	SE		1021	28	m
22	Pieroni, Blake	50	133228388	50 FR SCM	22	21.34	21.34	AAAA	2018 World Cup - Eindhoven	9/28/2018	Unattached	CA		1020	28	m
23	Chierighini, Marcelo	50	133063532	50 FR SCM	27	21.35	21.35	AAAA	Trofeu José Finkel - Campeonato Brasileiro de Inve	8/28/2018	Unattached	SE	Yes	1019	28	m
24	Brown, Adam	50	60711888	50 FR SCM	22	21.37	21.37	AAAA	2011 Euro's Champs scm	12/8/2011	Unattached	SE	Yes	1017	28	m
25	Grevers, Matt	50	61048290	50 FR SCM	26	21.38	21.38	AAAA	2011 Duel In The Pool 	12/16/2011	Unattached	AZ		1016	28	m
25	Khalafalla, Ali	50	136288389	50 FR SCM	22	21.38	21.38	AAAA	2018 SCM World Champs	12/13/2018	Mission Viejo Nadadores	CA	Yes	1016	28	m
27	Held, Ryan	50	145860342	50 FR SCM	24	21.39	21.39	AAAA	2019 ISL Series - College Park	11/16/2019	Unattached	MR		1015	28	m
28	Fratus, Bruno	50	88649985	50 FR SCM	25	21.40	21.40	AAAA	Trofeu Jose Finkel	9/1/2014	Unattached	SE	Yes	1015	28	m
29	Weber-Gale, Garrett	50	61028845	50 FR SCM	26	21.42	21.42	AAAA	2011 Duel In The Pool 	12/16/2011	Unattached	ST		1013	28	m
30	Ortiz, Miguel	50	92265358	50 FR SCM	23	21.43	21.43	AAAA	Winter National Championships 	12/13/2014	Unattached	MI	Yes	1012	28	m
30	Santos, Nicholas	50	52014581	50 FR SCM	30	21.43	21.43	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	Auburn Aquatics	SE	Yes	1012	28	m
32	Ito, Kenta	50	113575572	50 FR SCM	26	21.45	21.45	2019 Winter US Open (LCM)	2016 SCM World Champs 	12/8/2016	Unattached	CA	Yes	1010	28	m
33	Kusch, Marius	50	136316699	50 FR SCM	25	21.47r	21.47	AAAA	2018 SCM World Champs	12/14/2018	Unattached	NC	Yes	1008	28	m
34	Copeland, William	50	102024762	50 FR SCM	29	21.51	21.51	2019 Winter US Open (LCM)	2015 Hancock Prospecting Austr	11/25/2015	Rockbridge Storm Swim Team	VA		1005	28	m
35	Arbuzov, Andrey	50	80107013	50 FR SCM	24	21.53	21.53	AAAA	Russian National SC Swimming Championships	11/15/2013	Unattached	FG	Yes	1003	28	m
36	Virva, Dillon	50	113634251	50 FR SCM	22	21.55r	21.55	2019 Winter US Open (LCM)	2016 SCM World Champs 	12/9/2016	King Aquatic Club	PN		1001	28	m
37	Nilo, Nicolas	50	79498523	50 FR SCM	26	21.59	21.59	AAAA	2013 World Cup - Singapore	11/5/2013	West Coast Aquatics	PC	Yes	997	28	m
38	Koga, Junya	50	111561235	50 FR SCM	29	21.62	21.62	2019 Winter US Open (LCM)	2016 World Cup - Tokyo	10/26/2016	Unattached	MI	Yes	995	28	m
39	Quintero, Cristian	50	91106719	50 FR SCM	22	21.65	21.65	AAAA	2014 SCM World Champs 	12/4/2014	Unattached	CA	Yes	992	28	m
39	Waddell, Zane	50	132997515	50 FR SCM	20	21.65	21.65	AAAA	Sa Short Course Swimming Champ	8/12/2018	University Of Alabama Swim Club	SE	Yes	992	28	m
41	Kishida, Masayuki	50	52013942	50 FR SCM	25	21.67	21.67	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	Tucson Ford Dealers Aquatics	AZ	Yes	990	28	m
42	Apple, Zach	50	145860292	50 FR SCM	22	21.68	21.68	AAAA	2019 ISL Series - College Park	11/16/2019	Unattached	IN		989	28	m
42	Barna, Andrej	50	125276612	50 FR SCM	19	21.68	21.68	AAAA	2017 Euro's Champs scm	12/15/2017	Unattached	KY	Yes	989	28	m
42	Carter, Dylan	50	134691813	50 FR SCM	22	21.68	21.68	AAAA	2018 World Cup - Toyko	11/9/2018	Unattached	CA	Yes	989	28	m
42	Ress, Justin	50	144192932	50 FR SCM	22	21.68	21.68	AAAA	2019 ISL Series - Indy	10/5/2019	Unattached	NC		989	28	m
46	Duskinas, Tadas	50	125277393	50 FR SCM	23	21.69	21.69	AAAA	2017 Euro's Champs scm	12/15/2017	Unattached	AZ	Yes	988	28	m
47	Greenberg, Aaron	50	137951532	50 FR SCM	23	21.70	21.70	AAAA	Arena Winter Championship - Short Course 2018-19	12/28/2018	Unattached	NC	Yes	987	28	m
48	Schlesinger, Marcus	50	125715263	50 FR SCM	26	21.72	21.72	AAAA	Arena Winter Championship - Short Course 2017	12/29/2017	Unattached	NC	Yes	985	28	m
49	Sadauskas, Mindaugas	50	90075989	50 FR SCM	23	21.73	21.73	AAAA	2013 Euro's Champs scm	12/12/2013	Unattached	NT	Yes	985	28	m
49	Shields, Tom	50	121642001	50 FR SCM	26	21.73	21.73	2019 Winter US Open (LCM)	2017 World Cup - Moscow	8/3/2017	Unattached	PC		985	28	m
51	Coetzee, Ryan	50	132996082	50 FR SCM	23	21.75	21.75	AAAA	Sa Short Course Swimming Champ	8/12/2018	Tennessee Aquatics	SE	Yes	983	28	m
52	Dunford, Jason	50	58562022	50 FR SCM	24	21.78	21.78	2019 Winter US Open (LCM)	2011 World Cup - Dubai	10/7/2011	Unattached	PC	Yes	980	28	m
52	Fraser, Brett	50	91106534	50 FR SCM	25	21.78	21.78	AAAA	2014 SCM World Champs 	12/4/2014	Unattached	MR	Yes	980	28	m
54	Howard, Robert	50	144192897	50 FR SCM	23	21.79	21.79	AAAA	2019 ISL Series - Indy	10/5/2019	Unattached	CA		979	28	m
55	Burch, Roy	50	91106479	50 FR SCM	29	21.81	21.81	AAAA	2014 SCM World Champs 	12/4/2014	Unattached	NC	Yes	977	28	m
55	Moore, Graeme	50	50006448	50 FR SCM	21	21.81	21.81	Summer Nationals (LCM)	2010 World Cup - Singapore	10/16/2010	Unattached	PC	Yes	977	28	m
55	Sankovich, Pavel	50	125497349	50 FR SCM	27	21.81r	21.81	AAAA	2017 Euro's Champs scm	12/16/2017	United Swim Club	FL	Yes	977	28	m
58	Izzo, Giovanni	50	130367311	50 FR SCM	20	21.82	21.82	AAAA	Campionato Nazionale a Squadre - Coppa Caduti di B	4/15/2018	Unattached	NC	Yes	976	28	m
59	Cheah, Geoff	50	88800432	50 FR SCM	23	21.86	21.86	AAAA	2014 World Cup - Hong Kong	9/30/2014	Unattached	MI	Yes	973	28	m
59	Nielsen, Anders Lie	50	113575695	50 FR SCM	25	21.86	21.86	2019 Winter US Open (LCM)	2016 SCM World Champs 	12/8/2016	Unattached	MI	Yes	973	28	m
61	Todorovic, Mario	50	90088864	50 FR SCM	25	21.96r	21.96	AAAA	2013 Euro's Champs scm	12/15/2013	Bolles School Sharks	FL	Yes	964	28	m
62	Tjon-A-Joe, Renzo	50	91106877	50 FR SCM	19	21.98	21.98	AAAA	2014 SCM World Champs 	12/4/2014	Unattached	SE	Yes	962	28	m
63	McGill, Tyler	50	58742777	50 FR SCM	24	22.00	22.00	2019 Winter US Open (LCM)	2011 World Cup - Stockholm	10/15/2011	Unattached	SE		960	28	m
64	De Lucca, Joao	50	91606084	50 FR SCM	24	22.02	22.02	AAAA	2014 SCM World Champs 	12/3/2014	Cardinal Aquatics	KY	Yes	958	28	m
64	Wu, Chun Feng	50	136309311	50 FR SCM	28	22.02r	22.02	AAAA	2018 SCM World Champs	12/14/2018	Unattached	VA	Yes	958	28	m
66	Seliskar, Andrew	50	92004300	50 FR SCM	18	22.03r	22.03	AAAA	Ontario Junior International 2	12/7/2014	Nation's Capital Swim Club	PV		957	28	m
67	Hoxha, Sidni	50	104061396	50 FR SCM	23	22.05	22.05	2019 Winter US Open (LCM)	2015 Euro's Champs scm	12/4/2015	Unattached	VA	Yes	956	28	m
67	Manning, Chris	50	77941167	50 FR SCM	21	22.05	22.05	AAAA	2013 World Cup2 - Eindhoven 	8/7/2013	Unattached	FG	Yes	956	28	m
69	Agnel, Yannick	50	77982551	50 FR SCM	21	22.06	22.06	AAAA	2013 World Cup - Berlin	8/10/2013	Unattached	MD	Yes	955	28	m
70	Hallock, Thomas	50	146807049	50 FR SCM	20	22.07	22.07	AAAA	2019 Euro's Champs scm	12/6/2019	Unattached	VA	Yes	954	28	m
70	Machekin, Artyom	50	134999194	50 FR SCM	27	22.07	22.07	AAAA	2018 World Cup - Singapore	11/15/2018	Unattached	NC	Yes	954	28	m
72	Jones, Cam	50	102466019	50 FR SCM	19	22.10	22.10	2019 Winter US Open (LCM)	2015 Hancock Prospecting Austr	11/28/2015	War Eagle Swimming	SE	Yes	951	28	m
72	Sabatier, Or	50	104061822	50 FR SCM	21	22.10	22.10	2019 Winter US Open (LCM)	2015 Euro's Champs scm	12/4/2015	Unattached	CA	Yes	951	28	m
72	Tapp, Jake	50	52020463	50 FR SCM	22	22.10	22.10	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	Unattached	AZ	Yes	951	28	m
75	Gamburg, David	50	125277558	50 FR SCM	24	22.11	22.11	AAAA	2017 Euro's Champs scm	12/15/2017	Unattached	NC	Yes	950	28	m
75	Townsend, Darian	50	68061972	50 FR SCM	27	22.11	22.11	AAAA	SA Short Course Swimming Champ	8/16/2012	Tucson Ford Dealers Aquatics	AZ	Yes	950	28	m
77	Ortiz, Bruno	50	114176740	50 FR SCM	23	22.13	22.13	2019 Winter US Open (LCM)	National Winter SC Championhips	12/17/2016	Unattached	MI	Yes	948	28	m
78	Percy, Luke	50	90364189	50 FR SCM	19	22.14	22.14	AAAA	2014 Australian Short Course Championships	11/6/2014	University Of Tennessee	SE	Yes	947	28	m
78	Ryan, Shane	50	81307344	50 FR SCM	19	22.14	22.14	AAAA	2013 Duel in the Pool	12/20/2013	Unattached	MA	Yes	947	28	m
80	Alesi, Octavio	50	52013124	50 FR SCM	24	22.15	22.15	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	Trojan Swim Club	CA	Yes	947	28	m
80	Macedo, Marcos Antonio	50	67848819	50 FR SCM	21	22.15	22.15	AAAA	Jose Finkel Trophy	8/20/2012	Davie Nadadores Swim Team	FG	Yes	947	28	m
82	Duda, Andrejs	50	52013538	50 FR SCM	29	22.16	22.16	Summer Nationals (LCM)	2010 SCM World Champs 	12/15/2010	SwimAtlanta	GA	Yes	946	28	m
83	Burrows, Elvis	50	91106480	50 FR SCM	25	22.18	22.18	AAAA	2014 SCM World Champs 	12/4/2014	Unattached	FL	Yes	944	28	m
83	Tribuntsov, Ralf	50	104062210	50 FR SCM	21	22.18r	22.18	2019 Winter US Open (LCM)	2015 Euro's Champs scm	12/2/2015	University of Southern Calif.	CA	Yes	944	28	m
85	Flores, Luis	50	113702084	50 FR SCM	22	22.22	22.22	2019 Winter US Open (LCM)	2016 SCM World Champs 	12/8/2016	Unattached	AZ	Yes	940	28	m
85	Staka, Chris	50	134999258	50 FR SCM	20	22.22	22.22	AAAA	2018 World Cup - Singapore	11/15/2018	Unattached	PC		940	28	m
