result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Dressel, Caeleb	100	149088682	100 FR LCM	22	46.96	46.96	2020 Olympic Trials	2019 World Champs	7/25/2019	Unattached	FL		1080	56	m
2	Held, Ryan	100	143707149	100 FR LCM	24	47.39	47.39	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	New York Athletic Club	MR		1059	56	m
3	Adrian, Nathan	100	67601554	100 FR LCM	23	47.52	47.52	2017 US Open	2012 Olympic Games	7/28/2012	California Aquatics	PC		1052	56	m
4	Rooney, Maxime	100	143707249	100 FR LCM	21	47.61	47.61	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Pleasanton Seahawks	PC		1048	56	m
5	Morozov, Vladimir	100	77478326	100 FR LCM	21	47.62	47.62	2017 US Open	2013 WUGS	7/10/2013	Unattached	CA	Yes	1047	56	m
6	Apple, Zach	100	148830821	100 FR LCM	22	47.69	47.69	2020 Olympic Trials	2019 U.S. Open	12/7/2019	Mission Viejo Nadadores	CA		1044	56	m
7	Feigen, Jimmy	100	77833145	100 FR LCM	23	47.82	47.82	2017 US Open	2013 World Champs	7/28/2013	Unattached	ST		1037	56	m
8	Pieroni, Blake	100	149089974	100 FR LCM	23	47.87	47.87	2020 Olympic Trials	2019 World Champs	7/24/2019	Unattached	IN		1035	56	m
9	Condorelli, Santo	100	110526811	100 FR LCM	21	47.88	47.88	2019 Summer Nationals (LCM)	2016 Olympic Games	8/10/2016	Unattached	CA	Yes	1034	56	m
9	Jackson, Tate	100	143707167	100 FR LCM	22	47.88	47.88	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Unattached	ST		1034	56	m
11	Farris, Dean	100	143707118	100 FR LCM	21	48.07	48.07	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Harvard Swimming	NE		1025	56	m
12	Phelps, Michael	100	58137234	100 FR LCM	26	48.08	48.08	2020 Olympic Trials	2011 World Champs	7/24/2011	North Baltimore Aquatic Club	MD		1024	56	m
13	Chierighini, Marcelo	100	77810138	100 FR LCM	22	48.11	48.11	2017 US Open	2013 World Champs	7/28/2013	Unattached	SE	Yes	1023	56	m
14	Cielo, Cesar	100	85517446	100 FR LCM	27	48.13	48.13	2017 US Open	Maria Lenk Trophy	4/21/2014	Unattached	AZ	Yes	1022	56	m
15	Moore, Graeme	100	58137225	100 FR LCM	22	48.15	48.15	2020 Olympic Trials	2011 World Champs	7/24/2011	California Aquatics	PC	Yes	1021	56	m
16	Lobintsev, Nikita	100	74805609	100 FR LCM	24	48.17	48.17	2017 US Open	Russian National Swimming Cup	4/16/2013	Unattached	CA	Yes	1020	56	m
