result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Licon, Will	200	117867263	200 BR SCY	22	1:47.91	1:47.91	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/25/2017	Unattached	ST		1104	16	m
2	Cordes, Kevin	200	84979843	200 BR SCY	20	1:48.66	1:48.66	2019 Summer Nationals (LCM)	2014 NCAA DI - Men	3/27/2014	Unattached	AZ		1090	16	m
3	Seliskar, Andrew	200	140252813	200 BR SCY	22	1:48.70	1:48.70	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	PC		1089	16	m
4	Miller, Cody	200	124394251	200 BR SCY	25	1:49.31	1:49.31	2019 Summer Nationals (LCM)	2017 Winter Nationals	12/2/2017	Sandpipers Of Nevada	CA		1078	16	m
5	Prenot, Josh	200	106781678	200 BR SCY	22	1:49.38	1:49.38	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	PC		1077	16	m
6	Whitley, Reece	200	150587332	200 BR SCY	20	1:49.85	1:49.85	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	PC		1069	16	m
7	Finnerty, Ian	200	140252757	200 BR SCY	22	1:49.90	1:49.90	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	IN		1068	16	m
8	Katis, Chuck	200	95709429	200 BR SCY	22	1:50.54	1:50.54	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	PC		1056	16	m
9	Pumputis, Caio	200	140252802	200 BR SCY	20	1:50.79	1:50.79	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	GA	Yes	1052	16	m
10	Fink, Nic	200	95709411	200 BR SCY	21	1:50.80	1:50.80	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	GA		1051	16	m
10	Wilson, Andrew	200	117752750	200 BR SCY	23	1:50.80	1:50.80	2019 Summer Nationals (LCM)	2017 NCAA DIII 	3/18/2017	Unattached	ST		1051	16	m
12	Burckle, Clark	200	70125455	200 BR SCY	24	1:51.20	1:51.20	2019 Winter US Open (LCM)	2012 Winter Nationals	11/29/2012	Tucson Ford Dealers Aquatics	AZ		1044	16	m
13	McHugh, Conner	200	127936473	200 BR SCY	22	1:51.41	1:51.41	2019 Summer Nationals (LCM)	2018 B1G 10 Champs Men	2/24/2018	Unattached	MN		1040	16	m
14	Cope, Tommy	200	150195380	200 BR SCY	22	1:51.44	1:51.44	2019 Summer Nationals (LCM)	2020 B1G 10 Champs men	2/29/2020	Unattached	MI		1040	16	m
15	McHugh, Max	200	147023305	200 BR SCY	19	1:51.62	1:51.62	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/7/2019	Unattached	MN		1037	16	m
16	Gonzalez, Hugo	200	150587368	200 BR SCY	21	1:51.63	1:51.63	2019 Summer Nationals (LCM)	TIME TRIALS 2020 MEN'S PAC12	3/4/2020	Unattached	PC	Yes	1036	16	m
17	Roy, Daniel	200	128919415	200 BR SCY	18	1:51.69	1:51.69	2019 Summer Nationals (LCM)	2018 Sectionals - Federal Way	3/15/2018	King Aquatic Club	PN		1035	16	m
18	Lobanov, Anton	200	95343040	200 BR SCY	22	1:51.71	1:51.71	2019 Summer Nationals (LCM)	2015 NCAA DII 	3/14/2015	Unattached	FG	Yes	1035	16	m
