result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Smith, Clark	1000	102155599	1000 FR SCY	20	8:33.93	8:33.93	2019 Summer Nationals (LCM)	Texas Swimming & Diving Hall 	12/5/2015	Unattached	ST		1074	5	m
2	Jaeger, Connor	1000	89535089	1000 FR SCY	23	8:41.09	8:41.09	2019 Summer Nationals (LCM)	2014 MI Uof M PostGrad  Quad M	10/25/2014	Club Wolverine	MI		1036	5	m
3	McBroom, Michael	1000	92068429	1000 FR SCY	23	8:42.25	8:42.25	2019 Summer Nationals (LCM)	2014 OK Elite Pro-Am	12/18/2014	The Woodlands Swim Team	GU		1030	5	m
4	Agnel, Yannick	1000	81181033	1000 FR SCY	21	8:42.58	8:42.58	2017 US Open	2013 MD NBAC Christmas Meet	12/13/2013	North Baltimore Aquatic Club	MD	Yes	1028	5	m
5	Grothe, Zane	1000	116605117	1000 FR SCY	24	8:43.00	8:43.00	2019 Summer Nationals (LCM)	2017 MR Senior Mets Winter Championships	2/17/2017	Badger Swim Club,Inc.	MR		1026	5	m
6	Hirschberger, Matthew	1000	95665538	1000 FR SCY	16	8:45.11	8:45.11	2019 Summer Nationals (LCM)	2015 FL NCSA Spring Champs	3/17/2015	Nation's Capital Swim Club	PV		1033	5	m
7	Finke, Bobby	1000	128528897	1000 FR SCY	18	8:45.50	8:45.50	2019 Summer Nationals (LCM)	2018 FL Spring Senior Champs	2/22/2018	Saint Petersburg Aquatics	FL		1013	5	m
8	Wilimovsky, Jordan	1000	112282875	1000 FR SCY	22	8:46.34	8:46.34	2019 Summer Nationals (LCM)	2016 College Challenge	11/13/2016	Team Santa Monica	CA		1009	5	m
9	Ransford, Pj	1000	96076286	1000 FR SCY	18	8:46.40	8:46.40	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	MI		1009	5	m
10	Vargas Jacobo, Ricardo	1000	134731643	1000 FR SCY	20	8:46.64	8:46.64	2019 Summer Nationals (LCM)	2018 Acc - B1G Challenge	11/11/2018	Unattached	MI	Yes	1007	5	m
11	Klueh, Michael	1000	92068279	1000 FR SCY	27	8:46.83	8:46.83	2019 Summer Nationals (LCM)	2014 OK Elite Pro-Am	12/18/2014	Club Wolverine	MI		1006	5	m
12	Yeadon, Zach	1000	146177901	1000 FR SCY	20	8:47.33	8:47.33	2019 Summer Nationals (LCM)	2019 Ohio State Fall Open Invi	11/23/2019	Unattached	IN		1004	5	m
13	Brinegar, Michael	1000	128311706	1000 FR SCY	18	8:47.53	8:47.53	2019 Summer Nationals (LCM)	2018 American Short Course Cha	3/3/2018	Unattached	CA		1003	5	m
14	Ipsen, Anton	1000	134754809	1000 FR SCY	24	8:47.76	8:47.76	2019 Summer Nationals (LCM)	2018 NC TAC TITANS Big Souther	11/11/2018	Wolfpack Elite	NC	Yes	1001	5	m
15	Shoults, Grant	1000	103015525	1000 FR SCY	18	8:48.03	8:48.03	2019 Summer Nationals (LCM)	2015 NT Pro-Am Classic	12/17/2015	Mission Viejo Nadadores	CA		1000	5	m
16	Hyogo, Kei	1000	116778483	1000 FR SCY	21	8:49.45	8:49.45	2019 Summer Nationals (LCM)	2017 Ivy League Champs men	2/24/2017	Unattached	CT	Yes	993	5	m
17	Dant, Ross	1000	140350864	1000 FR SCY	18	8:50.29	8:50.29	2019 Summer Nationals (LCM)	2019 NC AP YMCA SCY  Nationals	4/1/2019	Hickory Foundation YMCA Seahorse Swim Team	NC		988	5	m
18	Heasley, Ethan	1000	139936313	1000 FR SCY	17	8:50.51	8:50.51	2019 Summer Nationals (LCM)	2019 Sectionals - Federal Way	3/14/2019	Hillsboro Swim Team	OR		987	5	m
19	Grieshop, Sean	1000	102569025	1000 FR SCY	17	8:51.27	8:51.27	2019 Summer Nationals (LCM)	2015 Winter Junior Nats - West	12/12/2015	Nitro Swimming	ST		983	5	m
20	Burns, Aidan	1000	85154148	1000 FR SCY	16	8:51.80	8:51.80	2017 US Open	2014 FL NASA Junior National Cham	3/26/2014	Unattached	PC		998	5	m
21	Pinion, Evan	1000	101788233	1000 FR SCY	21	8:52.49	8:52.49	2019 Summer Nationals (LCM)	November Invite	11/22/2015	Unattached	SE		977	5	m
22	Lewis, Sam	1000	93693812	1000 FR SCY	21	8:52.72	8:52.72	2019 Summer Nationals (LCM)	UT Men & Women vs. TCU	2/6/2015	Unattached	ST		976	5	m
23	Frayler, Arthur	1000	60943520	1000 FR SCY	17	8:52.88	8:52.88	2019 Summer Juniors (LCM)	2011 MD NBAC CHRISTMAS INVITATION	12/9/2011	Germantown Academy Aquatic  Club	MA		975	5	m
23	Hogan, Brian	1000	84039196	1000 FR SCY	19	8:52.88	8:52.88	2017 US Open	2014 Ivy League Champs men	2/27/2014	Unattached	CT		975	5	m
25	Haas, Townley	1000	84834922	1000 FR SCY	17	8:53.31	8:53.31	2017 US Open	2014 FL AP NCSA Spring Championship	3/18/2014	NOVA of Virginia Aquatics, Inc	VA		973	5	m
26	Feeley, Ryan	1000	92067878	1000 FR SCY	23	8:53.35	8:53.35	2019 Summer Nationals (LCM)	2014 OK Elite Pro-Am	12/18/2014	Badger Swim Club	MR		973	5	m
27	McHugh, Sam	1000	84837035	1000 FR SCY	18	8:53.71	8:53.71	2017 US Open	2014 FL AP NCSA Spring Championship	3/18/2014	Baylor Swim Club	SE		971	5	m
28	Fail, Brooks	1000	147022694	1000 FR SCY	20	8:54.12	8:54.12	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/7/2019	Unattached	AZ		969	5	m
29	Norman, Nick	1000	92078848	1000 FR SCY	17	8:54.28	8:54.28	2019 Summer Nationals (LCM)	2014 OK Pro-Am Classic	12/18/2014	Mission Viejo Nadadores	CA		968	5	m
30	D'Arrigo, Mitch	1000	122660341	1000 FR SCY	22	8:55.18	8:55.18	2019 Summer Nationals (LCM)	2017 College Challange	10/22/2017	Unattached	FL		963	5	m
31	Magahey, Jake	1000	122554015	1000 FR SCY	16	8:55.33	8:55.33	2019 Summer Nationals (LCM)	2017 SE NAC October Open	10/15/2017	SwimAtlanta	GA		980	5	m
32	Caldwell, Nicholas	1000	55347132	1000 FR SCY	17	8:55.55	8:55.55	2019 Summer Juniors (LCM)	2011 YMCA Nationals Short Cour	4/5/2011	Sarasota YMCA Sharks	FL		961	5	m
33	Thomson, Danny	1000	58475949	1000 FR SCY	17	8:55.72	8:55.72	2019 Summer Juniors (LCM)	2011 NCSA Jr National Swimming	3/15/2011	Hinsdale Swim Club	IL		961	5	m
34	Thomas, Will	1000	139317968	1000 FR SCY	19	8:55.75	8:55.75	2019 Summer Nationals (LCM)	2019 Ivy League Champs men	3/1/2019	Unattached	ST		960	5	m
35	Gonzales, Brad	1000	117262620	1000 FR SCY	18	8:56.01	8:56.01	2019 Summer Nationals (LCM)	2017 Sectionals - Carlsbad	3/5/2017	La Mirada Armada	CA		959	5	m
36	Grimes, Sawyer	1000	148064323	1000 FR SCY	18	8:56.08	8:56.08	2019 Summer Nationals (LCM)	2019  King Marlin Pro-Am Class	12/19/2019	Sandpipers Of Nevada	CA		959	5	m
37	Abruzzo, Andrew	1000	118100987	1000 FR SCY	17	8:56.26	8:56.26	2019 Summer Nationals (LCM)	2017 MA YY Middle Atlantic SC	3/30/2017	Plymouth Whitemarsh Aquatics	MA		958	5	m
38	Acosta, Marcelo	1000	134731441	1000 FR SCY	22	8:56.28	8:56.28	2019 Summer Nationals (LCM)	2018 Acc - B1G Challenge	11/11/2018	Unattached	KY	Yes	958	5	m
39	Freeman, Trey	1000	117858306	1000 FR SCY	16	8:56.30	8:56.30	2019 Summer Nationals (LCM)	2017 FL NCSA Spring Champs	3/14/2017	Baylor Swim Club	SE		975	5	m
40	La Tourette, Chad	1000	51133171	1000 FR SCY	22	8:56.40	8:56.40	Summer Nationals (LCM)	2010 CA OB Arena Invitational	11/18/2010	Unattached	CA		957	5	m
41	Roberts, Jonathan	1000	73912473	1000 FR SCY	17	8:56.61	8:56.61	2017 US Open	2013 GU AGS Speedo Champions	2/28/2013	North Texas Nadadores	NT		956	5	m
42	Prenot, Josh	1000	63262033	1000 FR SCY	18	8:56.64	8:56.64	2019 Summer Juniors (LCM)	2012 SI Senior Classic	2/17/2012	Santa Maria Swim Club	CA		956	5	m
43	Yeager, Chris	1000	147024069	1000 FR SCY	21	8:56.68	8:56.68	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/7/2019	Unattached	ST		956	5	m
44	Kunert, Alex	1000	139861835	1000 FR SCY	23	8:56.76	8:56.76	2019 Summer Nationals (LCM)	2019 NCAA DII	3/13/2019	Unattached	NC	Yes	955	5	m
45	Larson, Johnthomas	1000	106763936	1000 FR SCY	17	8:56.88	8:56.88	2019 Summer Nationals (LCM)	2016 FL Dolfin Junior National 	3/15/2016	Edina Swim Club	MN		955	5	m
46	Collins, Jack	1000	147022520	1000 FR SCY	22	8:57.09	8:57.09	2019 Summer Nationals (LCM)	Minnesota Invite 2019	12/7/2019	Unattached	MR		954	5	m
